subject = 13; date = 2017_Feb_09_1411;gender = female;age =19; native language = other
taskOrder = [1, 2, 4, 3, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,shorter,10413.1249012
taskNr,trial,type,stimulus,response,RT
1,1,word,jaw,yes,1306.62220437
1,2,word,brim,yes,1482.06894891
1,3,word,hoover,no,2595.30737111
1,4,word,infant,yes,846.445861738
1,5,word,desire,yes,696.9673126
1,6,nonword,wrarve,no,874.195843935
1,7,word,detective,yes,763.282582629
1,8,word,lantern,yes,825.915966649
1,9,nonword,quoud,no,549.701600336
1,10,word,haddock,yes,908.342584502
1,11,nonword,vourque,no,628.176071681
1,12,word,where,yes,527.498535812
1,13,nonword,skreets,no,606.872737873
1,14,word,moment,yes,2034.77050876
1,15,nonword,flewd,no,668.315888848
1,16,word,twin,yes,781.607337296
1,17,nonword,duntz,no,555.462332442
1,18,word,doorway,yes,642.209712416
1,19,word,cure,yes,644.801429007
1,20,word,horizontal,yes,567.49352999
1,21,nonword,bleafs,no,628.816089593
1,22,word,graduate,yes,480.166284833
1,23,word,robot,yes,577.564761508
1,24,word,eternal,yes,462.920009624
1,25,nonword,swawte,no,569.690687582
1,26,word,mechanic,yes,479.801659938
1,27,word,whisky,yes,577.191013843
1,28,word,mercy,yes,486.552495509
1,29,word,expression,yes,503.346338868
1,30,word,pathetic,yes,488.101937808
1,31,word,abandon,yes,464.849186596
1,32,word,capacity,yes,450.965500437
1,33,word,pony,yes,517.015640158
1,34,word,advice,yes,420.459307265
1,35,nonword,spleace,no,584.588994738
1,36,word,kick,yes,413.94566372
1,37,word,cabbage,yes,514.772013761
1,38,nonword,thrauphth,no,603.515565861
1,39,word,flock,yes,543.53547655
1,40,word,absolute,yes,478.957520798
1,41,word,ornament,yes,672.331039328
1,42,word,path,yes,498.313716613
1,43,nonword,furge,no,611.063216813
1,44,word,snickers,yes,503.722937312
1,45,word,gracious,yes,495.797547977
1,46,word,turnip,yes,520.600310992
1,47,word,nescafe,yes,520.658468362
1,48,nonword,lawpth,no,528.715853114
1,49,word,gravity,yes,456.130117644
1,50,word,noun,yes,442.263251636
1,51,nonword,phroarlte,no,501.034291927
1,52,word,manchester,yes,485.106824897
1,53,word,aldi,yes,622.564439196
1,54,word,oxford,yes,513.833225705
1,55,nonword,brule,no,506.614564452
1,56,word,feet,yes,442.641845904
1,57,word,fantasy,yes,437.461548951
1,58,word,butcher,yes,504.272012971
1,59,word,errand,yes,704.345337115
1,60,word,asda,no,824.928999413
1,61,word,inferno,yes,532.801134977
1,62,word,land,yes,476.149138995
1,63,word,kleenex,yes,709.660764784
1,64,word,ducati,no,678.225762211
1,65,word,accurate,yes,511.513196398
1,66,word,advantage,yes,487.520647235
1,67,word,carlsberg,yes,521.007983945
1,68,word,favourite,yes,496.371711139
1,69,word,hold,yes,409.128281288
1,70,word,butterfly,yes,421.32397322
taskNr,question,response,RT
1,How tall is Big Ben?,14,8585.03372828
taskNr,trial,stimulus,response,RT
1,1,vtxc,vtxc,5988.05176234
1,2,kshdr,kshdr,3436.08886003
1,3,hvtrxd,hvtrxd,4537.01613098
1,4,tnsxbcz,tnsxbcz,7205.6983551
taskNr,question,response,RT
2,Is the M25 longer or shorter than 600 miles?,longer,8460.86339979
taskNr,trial,type,stimulus,response,RT
2,1,word,candle,yes,1173.02550888
2,2,word,cathedral,yes,473.945994396
2,3,word,patient,yes,411.367916502
2,4,word,ability,yes,383.527847473
2,5,word,waitrose ,yes,460.398424882
2,6,nonword,skrife,no,702.452081256
2,7,word,actual,yes,502.38246331
2,8,nonword,teigged,no,694.452854805
2,9,word,bush,yes,679.021721706
2,10,word,modern,yes,536.295433529
2,11,word,andrex,yes,1862.93665878
2,12,nonword,phlourche,no,624.032631982
2,13,word,heineken,yes,531.289324164
2,14,word,graze,yes,594.686738681
2,15,word,dreamer,yes,511.36438176
2,16,word,water,yes,423.431328963
2,17,word,always,yes,434.91630163
2,18,nonword,drufe,no,645.691467449
2,19,word,ikea,yes,576.364549808
2,20,word,butler,yes,461.692429613
2,21,word,flood,yes,543.834246229
2,22,nonword,garphed,no,750.530972611
2,23,word,laundry,yes,420.429088641
2,24,word,raspberry,yes,447.907383554
2,25,word,evidence,yes,466.700820252
2,26,nonword,thalck,no,588.186779059
2,27,nonword,gnuicked,no,728.787751868
2,28,word,lamp,yes,472.01767331
2,29,nonword,scruilds,no,729.432901368
2,30,word,hostility,yes,456.708841957
2,31,word,liverpool,yes,442.825726233
2,32,word,essay,yes,437.624047976
2,33,word,kid,yes,456.39667334
2,34,word,describe,yes,650.525100064
2,35,word,part,yes,380.489686504
2,36,word,fidgety,yes,625.995163806
2,37,word,brutality,yes,549.30989258
2,38,word,medicine,yes,403.336760122
2,39,word,insect,yes,375.492129475
2,40,word,cube,yes,700.990730431
2,41,nonword,ghroil,no,732.920927927
2,42,nonword,tomps,no,699.454688001
2,43,word,note,yes,427.409417927
2,44,word,cambridge,yes,534.869718831
2,45,word,dependable,yes,461.57497447
2,46,word,tesco,yes,423.71641472
2,47,word,turn,yes,355.173198041
2,48,word,merry,yes,777.34330669
2,49,word,harbour,yes,398.602622561
2,50,word,incident,yes,506.718050689
2,51,word,gorilla,yes,434.803122655
2,52,word,orchestra,yes,997.572208289
2,53,nonword,skups,no,641.950284597
2,54,word,jog,yes,796.564942226
2,55,word,tarnish,yes,809.08449227
2,56,word,fell,yes,708.899300545
2,57,word,smarties,yes,548.807000741
2,58,nonword,squarl,no,602.844188921
2,59,word,which,yes,686.824524309
2,60,word,kenco,no,855.410960037
2,61,word,adventurer,yes,513.217725325
2,62,word,hood,yes,481.29522521
2,63,word,farmyard,yes,610.767867416
2,64,nonword,semmed,no,942.688599695
2,65,word,pond,yes,565.114487428
2,66,word,against,yes,579.161528032
2,67,word,exhaustion,yes,480.494134128
2,68,word,gratitude,yes,457.938418258
2,69,word,twix,yes,907.97111718
2,70,nonword,bloage,no,611.825536471
taskNr,question,response,RT
2,How long is the M25?,601,4439.17548563
taskNr,trial,stimulus,response,RT
2,1,rmct,rmct,2268.64077291
2,2,dcwsf,dcxwf,3419.52451086
2,3,mgnkwh,mgnkwh,3753.07621993
2,4,zdgflwm,zdgflwm,12209.4979808
taskNr,trial,type,stimulus,response,RT
3,1,practice,carnival,yes,535.839866381
3,2,practice,click,yes,502.511037048
3,3,practice,scrape,yes,462.643476669
3,4,practice,carrier,yes,464.730876032
3,5,practice,thonz,no,658.855026588
3,6,practice,dancer,yes,420.862704515
3,7,practice,portsmouth,yes,512.336239219
3,8,practice,shrinths,no,752.354382072
3,9,practice,germany,yes,734.233178664
3,10,practice,involve,yes,908.776485361
3,11,neutral,locust,yes,540.539222769
3,12,neutral,candle,yes,571.250962559
3,13,neutral,zoo,yes,456.639851443
3,14,nonword,kulced,no,594.744896516
3,15,neutral,stapler,yes,495.375905652
3,16,inexpensive,nissan,yes,576.152730733
3,17,inexpensive,hyundai,yes,517.498005647
3,18,neutral,capture,yes,460.905022454
3,19,expensive,ferrari,yes,295.015214942
3,20,nonword,twimed,no,663.909030147
3,21,nonword,kirmbed,no,641.910942737
3,22,neutral,portrait,yes,756.513786502
3,23,expensive,porsche,yes,522.386089433
3,24,expensive,lamborghini,yes,537.79099416
3,25,neutral,background,yes,424.506102689
3,26,neutral,appetite,yes,419.989770744
3,27,neutral,costume,yes,535.457565915
3,28,neutral,day,yes,406.185909174
3,29,neutral,write,yes,394.371376839
3,30,neutral,bluster,no,895.145955496
3,31,neutral,birthplace,yes,543.566836044
3,32,nonword,durpths,no,590.287862811
3,33,inexpensive,citroen,no,2010.86091995
3,34,neutral,drone,yes,509.838886559
3,35,expensive,maserati,yes,685.904837213
3,36,inexpensive,kia,yes,630.494390614
3,37,neutral,fracture,yes,497.777469922
3,38,neutral,democracy,yes,514.537103008
3,39,neutral,paper,yes,330.659511965
3,40,nonword,jouche,no,674.187234137
3,41,inexpensive,volkswagen,yes,491.460250225
3,42,nonword,doarged,no,1092.22986829
3,43,inexpensive,fiat,yes,892.500072718
3,44,neutral,ordinate,yes,468.882582616
3,45,expensive,rolls royce,yes,838.361679576
3,46,neutral,dove,yes,640.82077425
3,47,neutral,edit,yes,387.434380129
3,48,neutral,cotton,yes,528.298486955
3,49,inexpensive,peugeot,yes,663.703768514
3,50,neutral,circus,yes,473.693123087
3,51,neutral,time,yes,387.077453081
3,52,neutral,observer,yes,319.890105166
3,53,nonword,sowntse,no,631.424055435
3,54,expensive,limousine,yes,578.790346161
3,55,neutral,bottle,yes,464.133335743
3,56,neutral,liberal,yes,450.255921576
3,57,neutral,forest,yes,508.407469839
3,58,expensive,bentley,yes,748.480634764
3,59,nonword,vakes,no,611.004489008
3,60,neutral,bait,yes,726.98686365
3,61,neutral,piece,yes,430.244598072
3,62,nonword,thourmb,no,545.711537357
3,63,nonword,dwoacsed,no,584.434192628
3,64,neutral,always,yes,429.112521466
3,65,neutral,clay,yes,520.598030183
3,66,neutral,crop,yes,423.938781489
3,67,neutral,diary,yes,579.428653233
3,68,nonword,skronnth,no,544.801258016
3,69,nonword,frirmths,no,543.472472113
3,70,neutral,soup,yes,454.187257215
taskNr,taskId,acnhor,question,response,RT
3,cars,expensive,Thinking about the pictures you saw, what type of car describes these best? (type 1 for luxury, 2 for economy, 3 for people carrier, 4 for commercial),1,14661.1551
3,cars,expensive,Thinking about the pictures you saw, how much would a car like those shown cost? (in pounds),26000,25953.0785577
3,cars,expensive,Thinking about the pictures you saw, describe in a short sentence (e.g. 6 words) who would drive a car like those.,upper middle class,19714.9995696
taskNr,trial,stimulus,response,RT
3,1,kgsd,kgsd,2201.81405917
3,2,fmkxz,fmkxz,3236.0166763
3,3,sxtjbg,sxtjbg,3436.19206129
3,4,kscxblj,kscxblj,7422.55896563
taskNr,trial,type,stimulus,response,RT
4,1,practice,absorb,yes,460.602831095
4,2,practice,cabinet,yes,374.751191121
4,3,practice,chase,yes,516.235930379
4,4,practice,france,yes,555.649633985
4,5,practice,festival,yes,369.724840857
4,6,practice,sought,yes,463.222486433
4,7,practice,glasgow,yes,481.290378608
4,8,practice,jenths,no,546.735566109
4,9,practice,woned,no,593.490518164
4,10,practice,dentist,yes,430.127427913
4,11,neutral,dexterity,yes,977.570292074
4,12,summer,suncream,no,750.601103529
4,13,neutral,boldly,yes,476.467579603
4,14,nonword,sckrulled,no,1165.92715355
4,15,neutral,water,yes,642.813239712
4,16,neutral,tiger,yes,669.443689287
4,17,neutral,equipment,yes,630.6551788
4,18,neutral,shoe,yes,586.038656533
4,19,winter,snow,yes,902.677071281
4,20,nonword,glebb,no,1006.43410534
4,21,neutral,cow,yes,514.074408915
4,22,neutral,horn,yes,2418.08767756
4,23,neutral,citizen,yes,468.001096975
4,24,neutral,buffalo,yes,485.466032755
4,25,winter,freezing,yes,1278.1726215
4,26,neutral,analyse,yes,534.986888524
4,27,nonword,floaphts,no,741.726662964
4,28,nonword,broge,no,540.301176254
4,29,neutral,eat,yes,698.972892482
4,30,neutral,agility,yes,594.88230804
4,31,neutral,predator,yes,559.590661898
4,32,summer,summer,yes,557.611025404
4,33,nonword,sckood,no,603.653832804
4,34,neutral,trunk,yes,631.635304075
4,35,neutral,basin,yes,474.956909195
4,36,winter,hibernate,yes,596.353636589
4,37,neutral,circling,yes,585.050548892
4,38,neutral,horse,yes,541.718908586
4,39,summer,sandcastle,yes,500.454997178
4,40,neutral,dog,yes,412.542470731
4,41,nonword,moarph,yes,728.625822812
4,42,winter,january,yes,423.90713701
4,43,summer,barbeque,yes,451.405958273
4,44,nonword,fluilts,no,549.508027267
4,45,nonword,sproped,yes,555.519919842
4,46,neutral,cat,yes,441.537137609
4,47,neutral,clean,yes,372.367872391
4,48,neutral,house,yes,345.911325421
4,49,neutral,sector,yes,640.769173391
4,50,winter,icicle,no,659.409233369
4,51,nonword,gluphs,no,669.326803647
4,52,nonword,splooged,no,598.664543126
4,53,summer,august,yes,451.318436768
4,54,neutral,hair,yes,429.43010712
4,55,nonword,frusk,no,800.883424468
4,56,neutral,voice,yes,620.729341172
4,57,neutral,boardroom,yes,536.041992251
4,58,neutral,devil,yes,358.772123232
4,59,winter,frost,yes,492.958947085
4,60,winter,winter,yes,661.688780878
4,61,neutral,sobering,yes,799.600537401
4,62,neutral,potential,yes,843.466143124
4,63,neutral,table,yes,429.972911254
4,64,nonword,geigs,no,673.436888028
4,65,summer,sandals,yes,554.712271318
4,66,neutral,walk,yes,448.757795151
4,67,neutral,pencil,yes,346.863797866
4,68,neutral,land,yes,529.747293796
4,69,summer,hot,yes,321.127663366
4,70,neutral,arm,yes,352.685538586
taskNr,taskId,acnhor,question,response,RT
4,season,winter,Thinking about the pictures you saw, which season describes these best? (type 1 for winter, 2 for spring, 3 for summer, 4 for autumn),1,5170.63734401
4,season,winter,Thinking about the pictures you saw, on a day like those shown, what temperature is it? (in degrees Celcius),0,12926.5610022
4,season,winter,Thinking about the pictures you saw, describe in a short sentence (e.g. 6 words) what a person might do on a day like those.,snowball fight snow sled,21616.4846965
taskNr,trial,stimulus,response,RT
4,1,lrzv,lrzv,2535.47581146
4,2,fdzkg,fdzkg,3352.78075701
4,3,mzvfgl,mzvfgl,2251.86289381
4,4,vlmdnjz,vlmdnjz,3769.75574391
taskNr,question,response,RT
5,Is the average weight of a dog greater or less than 5 kilograms?,greater,5492.4765816
taskNr,trial,type,stimulus,response,RT
5,1,practice,scaffold,yes,877.575252671
5,2,practice,sticker,yes,446.711448021
5,3,practice,belgium,yes,425.509320572
5,4,practice,cupboard,yes,388.976410497
5,5,practice,column,yes,425.849997904
5,6,practice,phlynsed,no,565.300078597
5,7,practice,angel,yes,378.63377668
5,8,practice,tin,yes,392.171083484
5,9,practice,carpet,yes,365.008948836
5,10,practice,knurdge,no,539.192476775
5,11,littleDog,chihuahua,yes,569.89566423
5,12,nonword,sworntch,no,559.257681947
5,13,neutral,window,yes,389.313381631
5,14,neutral,hydrant,yes,474.145269487
5,15,neutral,prince,yes,379.577696323
5,16,neutral,fresh,yes,345.098260324
5,17,littleDog,little,yes,399.982153438
5,18,neutral,ghost,yes,428.109874483
5,19,nonword,fribbs,no,1007.60039175
5,20,neutral,shoe,yes,427.299660165
5,21,neutral,ruby,yes,470.773558132
5,22,bigDog,large,yes,424.207902979
5,23,littleDog,pug,yes,619.648865424
5,24,nonword,pylmbs,no,486.957602669
5,25,neutral,digital,yes,479.740081355
5,26,neutral,easter,yes,473.172271159
5,27,nonword,dwurme,no,906.583603937
5,28,neutral,visit,yes,490.331879817
5,29,nonword,quoigned,no,563.106627204
5,30,nonword,blainnth,no,625.139050651
5,31,neutral,monopoly,yes,708.433469757
5,32,bigDog,alsatian,yes,1244.28160349
5,33,bigDog,guard dog,yes,390.518439934
5,34,neutral,bookcase,yes,427.339571994
5,35,neutral,dormant,yes,966.796323657
5,36,nonword,ghreests,no,539.850170258
5,37,bigDog,rottweiler,yes,794.535415247
5,38,neutral,train,yes,591.074415017
5,39,neutral,bungalow,yes,507.728680037
5,40,neutral,lounge,yes,603.820038028
5,41,littleDog,dachschund,yes,511.80626452
5,42,nonword,phreuze,no,559.854936786
5,43,neutral,supply,yes,525.919159874
5,44,bigDog,mastiff,no,1885.21926245
5,45,nonword,hoossed,no,732.923208736
5,46,neutral,emperor,yes,483.497799374
5,47,nonword,fenth,no,588.22412556
5,48,neutral,orange,yes,400.93006473
5,49,neutral,officer,yes,677.03581322
5,50,neutral,ceramic,yes,918.316601776
5,51,littleDog,terrier,no,1093.36108901
5,52,neutral,hole,yes,469.658301678
5,53,bigDog,big,yes,447.116840165
5,54,littleDog,small,yes,401.917602401
5,55,neutral,magnetic,yes,470.044593327
5,56,neutral,pavement,yes,471.539298538
5,57,neutral,palace,yes,488.959190901
5,58,littleDog,lap dog,yes,481.679806486
5,59,neutral,calculator,yes,475.134517998
5,60,bigDog,doberman,yes,436.53986603
5,61,neutral,beginner,yes,383.375897072
5,62,neutral,chess,yes,372.193685267
5,63,neutral,wrapper,yes,361.730175093
5,64,nonword,gnulked,no,519.912969321
5,65,neutral,telephone,yes,391.319246963
5,66,neutral,eye,yes,468.147631269
5,67,neutral,climate,yes,501.582512166
5,68,neutral,tower,yes,677.660151385
5,69,neutral,alliance,yes,414.940899238
5,70,nonword,flurld,no,739.033740945
taskNr,question,response,RT
5,What is the average weight of a dog?,8,2367.99436854
