subject = 9; date = 2017_Feb_09_1412;gender = female;age =18; native language = other
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,5932.06744594
taskNr,trial,type,stimulus,response,RT
1,1,word,waitrose ,yes,1119.63930633
1,2,word,always,yes,759.249191266
1,3,word,against,yes,549.131121952
1,4,word,essay,yes,619.135982823
1,5,word,tarnish,yes,775.093259756
1,6,word,farmyard,yes,660.34179274
1,7,word,patient,yes,590.271931607
1,8,word,liverpool,yes,490.946022794
1,9,word,flood,yes,476.397111081
1,10,word,graze,yes,509.81373759
1,11,word,adventurer,yes,621.911317576
1,12,word,fidgety,yes,673.216950614
1,13,word,twix,yes,1075.10395069
1,14,word,dependable,yes,652.799210977
1,15,word,insect,yes,543.436767999
1,16,nonword,semmed,no,1014.11443762
1,17,word,raspberry,yes,634.445510339
1,18,nonword,scruilds,no,877.074480522
1,19,word,cube,yes,686.140289064
1,20,word,dreamer,yes,527.454147115
1,21,word,which,yes,671.487034764
1,22,nonword,bloage,no,696.783776395
1,23,word,laundry,yes,465.382439084
1,24,nonword,tomps,no,674.812304787
1,25,word,butler,yes,484.760746825
1,26,word,incident,yes,509.512969293
1,27,word,part,yes,797.608394176
1,28,word,gorilla,yes,498.074941337
1,29,word,candle,yes,427.545803133
1,30,word,andrex,no,774.984356016
1,31,word,tesco,yes,444.852659013
1,32,word,hood,yes,431.684715208
1,33,word,heineken,yes,667.810251005
1,34,word,medicine,yes,461.76523855
1,35,word,describe,yes,392.536958214
1,36,word,hostility,yes,566.084754188
1,37,nonword,skups,yes,428.154466208
1,38,word,turn,no,512.266352307
1,39,word,brutality,yes,625.04785927
1,40,word,note,yes,516.364781652
1,41,word,ikea,yes,652.427740861
1,42,word,modern,yes,534.334183671
1,43,word,cambridge,yes,565.067559015
1,44,word,kenco,no,1011.10875141
1,45,word,fell,yes,639.43484053
1,46,word,actual,yes,570.791276637
1,47,word,harbour,yes,640.088548418
1,48,word,smarties,yes,682.761422358
1,49,word,ability,yes,571.375422645
1,50,word,exhaustion,yes,616.697907448
1,51,word,cathedral,yes,635.895184241
1,52,word,orchestra,yes,638.525409158
1,53,nonword,garphed,no,1025.89827776
1,54,word,gratitude,yes,637.573499233
1,55,word,lamp,yes,480.188215151
1,56,word,bush,yes,610.346139874
1,57,nonword,gnuicked,no,878.966041375
1,58,word,kid,yes,560.782966204
1,59,nonword,teigged,no,1047.49884875
