subject = 99; date = 2017_Feb_09_1515;gender = female;age =19; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,longer,3703.10246479
taskNr,trial,type,stimulus,response,RT
1,1,word,part,yes,1773.54445006
1,2,word,orchestra,yes,609.976352076
1,3,word,gorilla,yes,589.960928657
1,4,nonword,phlourche,no,586.61514183
1,5,nonword,teigged,no,623.961034231
1,6,word,farmyard,yes,611.908389954
1,7,nonword,drufe,no,639.90825892
1,8,word,ability,yes,530.51932971
1,9,word,butler,no,474.597705877
1,10,word,turn,yes,460.708813043
1,11,word,medicine,yes,478.813864873
1,12,word,waitrose ,yes,616.90483347
1,13,nonword,bloage,no,540.176953888
1,14,word,harbour,yes,635.543854325
1,15,word,essay,yes,366.857152665
1,16,word,bush,yes,580.342646688
1,17,word,dreamer,yes,489.706203109
1,18,nonword,semmed,no,522.427406046
1,19,nonword,scruilds,no,554.497183999
1,20,nonword,skups,no,465.209774557
1,21,word,always,yes,506.599633023
1,22,word,exhaustion,yes,418.695753207
1,23,word,raspberry,yes,614.11952856
1,24,word,fell,yes,450.794039993
1,25,word,tarnish,yes,652.867766446
1,26,word,smarties,yes,446.769174654
1,27,word,cambridge,yes,441.609660978
1,28,word,which,yes,604.441948351
1,29,word,lamp,yes,377.045039553
1,30,word,flood,yes,431.226489134
1,31,word,hostility,yes,474.708604976
1,32,word,incident,yes,372.797520831
1,33,nonword,garphed,no,586.30097541
1,34,word,ikea,yes,487.649866962
1,35,word,against,yes,409.04554131
1,36,word,adventurer,yes,421.205663588
1,37,word,gratitude,yes,480.603929376
1,38,word,actual,yes,442.047270364
1,39,word,pond,yes,380.84753661
1,40,nonword,gnuicked,no,506.99618971
1,41,nonword,ghroil,no,507.079720497
1,42,nonword,tomps,no,635.106244939
1,43,word,merry,yes,493.748458801
1,44,word,cube,yes,582.519004587
1,45,word,describe,yes,427.151163341
1,46,word,brutality,yes,463.291705819
1,47,word,evidence,yes,369.374190224
1,48,word,laundry,yes,414.91691838
1,49,word,liverpool,yes,411.717666429
1,50,word,dependable,yes,495.85810618
1,51,nonword,squarl,yes,457.275504363
1,52,word,heineken,no,611.363017582
1,53,word,hood,yes,863.366683829
1,54,word,jog,yes,489.801422344
1,55,word,kid,yes,402.5461165
1,56,word,note,yes,479.311627685
1,57,word,candle,yes,464.779577451
1,58,word,cathedral,yes,475.578977028
1,59,word,patient,yes,445.009329589
1,60,word,modern,yes,440.539157484
1,61,word,fidgety,yes,643.184199231
1,62,word,twix,yes,565.853644628
1,63,word,tesco,yes,387.177904602
1,64,word,andrex,yes,496.676877607
1,65,word,insect,yes,473.425996373
1,66,nonword,thalck,no,618.82176192
1,67,word,kenco,yes,1150.13078391
1,68,word,graze,yes,636.375454487
1,69,nonword,skrife,no,726.926086703
1,70,word,water,yes,502.838758752
taskNr,question,response,RT
1,How long is the M25?,150,15565.4927238
taskNr,trial,stimulus,response,RT
1,1,thbf,thbf,2852.44469659
1,2,zgsdc,zgsdc,2768.99673429
1,3,nksczw,nksczw,7589.48055631
1,4,zhnvtgd,zhnvtgd,3536.34110151
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,3742.36642581
taskNr,trial,type,stimulus,response,RT
2,1,word,ornament,yes,702.693079016
2,2,word,kleenex,yes,438.596286112
2,3,word,noun,yes,489.390326082
2,4,nonword,brule,yes,458.14872731
2,5,word,abandon,yes,484.217413352
2,6,word,errand,yes,492.957911105
2,7,nonword,spleace,no,557.69073416
2,8,word,oxford,yes,427.72219365
2,9,nonword,furge,yes,391.177967307
2,10,word,robot,yes,491.937582963
2,11,word,path,yes,396.73745865
2,12,nonword,swawte,no,425.515046227
2,13,word,advice,yes,557.031611912
2,14,word,cure,yes,459.033638937
2,15,word,butcher,yes,469.13200838
2,16,nonword,thrauphth,no,510.557217756
2,17,word,feet,yes,886.60473621
2,18,word,pathetic,yes,407.025411259
2,19,word,manchester,yes,443.209857214
2,20,word,haddock,yes,1125.88694284
2,21,word,mechanic,yes,476.833077031
2,22,word,hoover,yes,478.250532062
2,23,word,nescafe,no,399.670723942
2,24,word,favourite,yes,491.810148931
2,25,word,brim,yes,508.517131675
2,26,word,accurate,yes,412.607709644
2,27,nonword,flewd,no,712.717895978
2,28,word,flock,yes,456.652588095
2,29,word,desire,yes,522.743853158
2,30,word,graduate,yes,930.103101884
2,31,word,advantage,yes,401.159450761
2,32,word,snickers,yes,629.312126664
2,33,word,where,yes,392.637045123
2,34,nonword,bleafs,yes,389.463451109
2,35,word,moment,yes,482.252305374
2,36,nonword,lawpth,no,690.989666968
2,37,word,turnip,yes,619.5381867
2,38,word,mercy,yes,862.851815764
2,39,word,asda,yes,536.631320603
2,40,word,doorway,yes,495.399115374
2,41,word,twin,yes,432.095435914
2,42,word,capacity,yes,434.873613645
2,43,nonword,skreets,no,557.615756174
2,44,word,absolute,yes,499.623256852
2,45,word,kick,yes,627.69910146
2,46,word,expression,yes,487.005284172
2,47,word,land,yes,439.740627422
2,48,nonword,vourque,no,586.54814621
2,49,word,butterfly,yes,495.184159372
2,50,word,pony,yes,511.92022115
2,51,word,hold,yes,559.97371499
2,52,nonword,wrarve,no,597.995264689
2,53,word,gravity,yes,482.626910321
2,54,nonword,phroarlte,no,539.393248269
2,55,word,jaw,yes,466.114072013
2,56,word,inferno,yes,731.496324413
2,57,word,ducati,yes,1050.71250489
2,58,word,horizontal,yes,820.315335295
2,59,nonword,quoud,no,631.455129362
2,60,word,eternal,yes,490.739360102
2,61,word,lantern,yes,667.493610526
