subject = 89; date = 2017_Feb_09_1515;gender = male;age =21; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,longer,6756.22354914
taskNr,trial,type,stimulus,response,RT
1,1,nonword,semmed,no,1701.85464201
1,2,word,hostility,yes,844.982089242
1,3,word,laundry,yes,767.416686518
1,4,word,medicine,yes,692.648570286
1,5,word,kid,yes,573.934945744
1,6,word,water,yes,547.959123971
1,7,word,lamp,yes,515.399758006
1,8,nonword,scruilds,no,898.690731963
1,9,word,dreamer,yes,579.847677378
1,10,nonword,squarl,no,897.861124948
1,11,word,which,yes,762.31303555
1,12,word,fidgety,yes,808.878790587
1,13,word,part,yes,533.38170331
1,14,nonword,bloage,no,708.093229448
1,15,word,modern,yes,531.967095099
1,16,nonword,phlourche,no,826.734156581
1,17,nonword,tomps,no,773.882204434
1,18,word,turn,yes,483.083002036
1,19,word,merry,yes,620.475612814
1,20,word,graze,yes,552.512269467
1,21,word,essay,yes,543.22893871
1,22,word,adventurer,yes,670.596133918
1,23,nonword,teigged,no,687.890161062
1,24,word,ikea,yes,544.498151867
1,25,word,hood,yes,559.183621081
1,26,nonword,ghroil,no,677.239832003
1,27,nonword,gnuicked,no,575.164246606
1,28,word,jog,yes,453.234255547
1,29,word,brutality,yes,527.360067936
1,30,nonword,drufe,no,766.717649996
1,31,word,heineken,yes,579.9605723
1,32,word,note,yes,593.281323789
1,33,word,candle,yes,541.99108528
1,34,word,tarnish,yes,709.386105184
1,35,word,against,yes,525.986797409
1,36,word,orchestra,yes,669.319508364
1,37,word,cambridge,yes,767.27528288
1,38,word,actual,yes,477.136059897
1,39,word,fell,yes,614.622749854
1,40,word,twix,no,794.610690558
1,41,word,butler,yes,623.110398883
1,42,word,exhaustion,yes,611.126711825
1,43,word,farmyard,yes,639.78435914
1,44,word,flood,yes,554.415233899
1,45,nonword,skups,no,921.118914615
1,46,word,dependable,yes,1016.24775305
1,47,word,andrex,no,691.221133107
1,48,word,waitrose ,yes,756.477562943
1,49,word,smarties,yes,682.361443294
1,50,word,harbour,yes,586.952078156
1,51,nonword,thalck,no,616.320165573
1,52,nonword,garphed,no,603.625182994
1,53,word,liverpool,yes,575.626659673
1,54,word,cube,yes,604.943146463
1,55,word,tesco,yes,545.634228736
1,56,word,insect,yes,632.355527952
1,57,word,evidence,yes,747.655790066
