subject = 27; date = 2017_Feb_09_1413;gender = male;age =21; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,7086.74638695
taskNr,trial,type,stimulus,response,RT
1,1,word,dependable,yes,963.38069113
1,2,word,butler,yes,617.719379021
1,3,word,patient,yes,421.074583428
1,4,nonword,skrife,no,592.52270381
1,5,word,exhaustion,yes,541.207662551
1,6,word,smarties,no,891.900498653
1,7,word,fidgety,yes,828.934753314
1,8,word,modern,yes,480.832229834
1,9,nonword,garphed,no,770.279828226
1,10,word,kid,yes,527.423642576
1,11,word,part,yes,542.798455339
1,12,word,waitrose ,yes,510.235097958
1,13,word,incident,yes,478.970033117
1,14,word,tesco,yes,536.393661285
1,15,word,ikea,yes,503.776137251
1,16,word,heineken,yes,712.519510882
1,17,word,merry,yes,456.464021234
1,18,word,laundry,yes,499.261478893
1,19,word,turn,yes,387.28648657
1,20,word,cathedral,yes,520.790777868
1,21,nonword,skups,no,616.857842077
1,22,word,hood,yes,548.906187527
1,23,nonword,scruilds,no,1027.55464078
1,24,word,hostility,yes,550.519787241
1,25,nonword,phlourche,no,668.575998163
1,26,nonword,drufe,no,717.832416529
1,27,word,bush,yes,581.773448735
1,28,nonword,teigged,no,691.769357771
1,29,word,kenco,no,772.412003949
1,30,word,brutality,yes,642.243816052
1,31,word,flood,yes,540.806543315
1,32,word,ability,yes,579.579409212
1,33,word,gratitude,yes,785.589355975
1,34,word,farmyard,yes,718.098404119
1,35,nonword,gnuicked,no,525.981095852
1,36,word,pond,yes,485.387370922
1,37,nonword,tomps,yes,470.834752778
1,38,word,dreamer,yes,720.938738668
1,39,word,gorilla,yes,552.155623911
1,40,word,essay,yes,534.205038333
1,41,word,adventurer,yes,492.878636578
1,42,word,evidence,yes,470.326440409
1,43,word,liverpool,yes,575.752098579
1,44,word,medicine,yes,421.097105369
1,45,word,cambridge,yes,433.255836833
1,46,word,orchestra,yes,484.04004355
1,47,word,note,yes,340.812530369
1,48,nonword,squarl,yes,251.683090115
1,49,nonword,bloage,no,590.629147133
1,50,word,describe,yes,596.015890827
1,51,word,harbour,yes,601.326800883
1,52,word,twix,yes,861.292561982
1,53,word,lamp,yes,551.101937657
1,54,word,water,yes,469.770233147
1,55,word,which,yes,407.936003525
1,56,word,raspberry,yes,524.03907408
1,57,nonword,thalck,no,532.105077757
1,58,nonword,semmed,no,1251.45672983
1,59,word,tarnish,yes,636.961414712
1,60,word,candle,yes,464.273730293
1,61,word,graze,yes,394.376348006
1,62,nonword,ghroil,no,791.181363165
1,63,word,cube,yes,499.704506015
1,64,word,jog,yes,643.792415736
1,65,word,always,yes,534.388350323
1,66,word,actual,yes,485.127085121
1,67,word,fell,yes,501.893414184
1,68,word,insect,yes,461.920041125
1,69,word,andrex,no,416.040208889
1,70,word,against,no,428.185541183
taskNr,question,response,RT
1,How long is the M25?,25,8991.9453999
taskNr,trial,stimulus,response,RT
1,1,zvkh,zvkh,3903.35506178
1,2,lrzbj,rzbj,12593.2710606
1,3,nfxrtl,nfxrt,3669.68100052
1,4,rwcntjk,rwcntjk,4153.4430827
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,6636.63413329
taskNr,trial,type,stimulus,response,RT
2,1,word,abandon,yes,646.790974773
2,2,nonword,vourque,no,737.430242356
2,3,word,fantasy,yes,503.983396338
2,4,word,accurate,yes,464.068751782
2,5,word,hoover,yes,1066.1433395
2,6,word,advice,yes,547.138924943
2,7,word,doorway,yes,505.815944169
2,8,word,nescafe,yes,625.876040664
2,9,word,absolute,yes,469.191503944
2,10,word,graduate,yes,478.632773506
2,11,word,turnip,no,632.051623892
2,12,word,cure,yes,451.34640066
2,13,word,advantage,yes,509.528364288
2,14,word,pony,yes,541.570580099
2,15,word,noun,yes,540.237792069
2,16,word,expression,yes,498.962421203
2,17,nonword,thrauphth,no,659.02297385
2,18,word,land,yes,596.965519944
2,19,word,robot,yes,1177.61857179
2,20,word,hold,yes,550.508383894
2,21,nonword,lawpth,no,668.550910428
2,22,word,path,yes,501.790782204
2,23,word,inferno,yes,605.854858877
2,24,word,pathetic,yes,641.835284652
2,25,word,butterfly,yes,444.507702487
2,26,word,mechanic,yes,495.294474764
2,27,word,butcher,yes,23.9964534994
2,28,word,eternal,yes,435.847289627
2,29,word,asda,no,662.60168748
2,30,nonword,phroarlte,no,704.511094838
2,31,word,whisky,yes,512.449949281
2,32,word,gravity,yes,696.504389634
2,33,word,errand,yes,609.110567253
2,34,word,feet,yes,349.094915669
2,35,nonword,swawte,no,499.29112778
2,36,word,capacity,yes,371.397944866
2,37,word,detective,yes,368.93307115
2,38,word,cabbage,yes,814.377573784
