subject = 72; date = 2017_Feb_09_1517;gender = male;age =21; native language = other
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,14348.7434019
taskNr,trial,type,stimulus,response,RT
1,1,word,exhaustion,yes,2433.70542116
1,2,word,against,yes,1035.63660942
1,3,word,fidgety,yes,678.573190002
1,4,word,tesco,yes,519.879635889
1,5,nonword,garphed,no,567.945810268
1,6,word,turn,yes,461.966510629
1,7,word,dependable,yes,504.043835215
1,8,word,heineken,no,728.12923626
1,9,word,andrex,yes,728.036582703
1,10,word,candle,yes,527.311887825
1,11,word,kid,yes,566.651794594
1,12,word,flood,yes,499.982182169
1,13,word,incident,yes,428.074927069
1,14,word,adventurer,yes,527.5493667
1,15,word,raspberry,yes,510.93356451
1,16,word,hood,yes,343.014552258
1,17,word,tarnish,yes,373.887335882
1,18,word,dreamer,yes,379.392961273
1,19,word,waitrose ,yes,440.866839373
1,20,word,part,yes,515.682280529
1,21,word,graze,yes,379.766142229
1,22,nonword,drufe,yes,329.281278187
1,23,word,harbour,yes,464.827941963
1,24,word,fell,yes,418.947539525
1,25,nonword,teigged,no,710.375076393
1,26,nonword,semmed,no,814.271521056
1,27,word,gorilla,yes,514.138812432
1,28,word,pond,yes,514.236882795
1,29,nonword,tomps,no,618.243371369
1,30,word,describe,yes,1845.52489757
1,31,word,liverpool,yes,735.892761266
1,32,nonword,squarl,no,806.436153827
1,33,word,orchestra,yes,658.262073295
1,34,word,smarties,yes,372.881544288
1,35,word,butler,yes,875.077437144
1,36,word,merry,yes,596.197491977
1,37,word,farmyard,yes,496.858754195
1,38,word,always,yes,354.285518872
1,39,word,jog,yes,496.452218387
1,40,word,actual,yes,433.88673733
1,41,word,ability,yes,484.675505431
1,42,word,modern,yes,366.132078459
1,43,nonword,ghroil,no,1068.31428711
1,44,nonword,bloage,no,813.221825752
1,45,word,which,yes,449.083369691
1,46,nonword,scruilds,no,1427.18915734
1,47,word,medicine,yes,477.843933972
1,48,word,lamp,yes,415.946414694
1,49,word,bush,yes,2019.3569262
1,50,word,twix,yes,1285.47403775
1,51,word,hostility,yes,445.658603683
1,52,word,ikea,yes,976.390126161
1,53,word,evidence,yes,5909.24071008
1,54,nonword,skups,no,4024.98970111
1,55,word,cathedral,yes,3457.46354084
1,56,word,essay,yes,465.280947275
1,57,nonword,gnuicked,yes,578.754933784
1,58,word,water,yes,424.103931757
1,59,word,laundry,yes,459.532711888
1,60,word,kenco,yes,565.657121595
1,61,nonword,thalck,no,970.99197912
1,62,word,insect,yes,656.024414813
1,63,word,cube,yes,585.954269161
1,64,nonword,phlourche,no,918.637505965
1,65,word,note,yes,541.664944263
1,66,word,cambridge,yes,836.376128485
1,67,word,patient,yes,422.844981775
1,68,word,brutality,yes,594.305075705
1,69,word,gratitude,yes,558.993752114
1,70,nonword,skrife,yes,493.023176212
taskNr,question,response,RT
1,How long is the M25?,500,6607.23155015
taskNr,trial,stimulus,response,RT
1,1,zstb,zstb,4670.41225196
1,2,hfmgt,hfmgt,3953.2651878
1,3,gmcwrj,gmcwrj,4320.24939521
1,4,jbrfdwn,jbrfdw,8807.08102346
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,8496.94257043
taskNr,trial,type,stimulus,response,RT
2,1,word,horizontal,yes,1686.93967676
2,2,word,detective,yes,446.764176246
2,3,word,pathetic,yes,433.564587496
2,4,word,oxford,yes,412.390508223
2,5,nonword,bleafs,no,1768.39311398
2,6,word,accurate,yes,460.8652147
2,7,word,absolute,yes,351.003867341
2,8,word,noun,yes,517.196384491
2,9,word,graduate,yes,524.536838522
2,10,word,haddock,no,1643.89989409
2,11,nonword,thrauphth,no,1221.73256706
2,12,word,ornament,yes,1040.58346152
2,13,nonword,furge,no,1130.86123765
2,14,word,where,yes,505.741250934
2,15,word,whisky,yes,529.826937243
2,16,word,gravity,yes,585.211043712
2,17,word,feet,yes,509.893562179
2,18,word,lantern,yes,429.959645728
2,19,word,hoover,yes,521.426524967
2,20,word,kleenex,yes,712.808305165
2,21,word,mechanic,yes,496.703951387
2,22,word,abandon,yes,769.465046003
2,23,word,mercy,yes,454.67851311
2,24,word,turnip,yes,536.756863818
2,25,word,gracious,yes,679.476634832
2,26,word,advice,yes,568.746053381
2,27,nonword,flewd,no,1054.08039782
2,28,nonword,swawte,no,967.67070028
2,29,word,jaw,yes,468.763586367
2,30,word,cure,yes,438.176176045
2,31,word,asda,yes,336.948443204
2,32,nonword,phroarlte,no,439.866464585
2,33,word,nescafe,yes,1570.58800897
2,34,word,ducati,no,647.227444919
2,35,word,hold,yes,433.761013206
2,36,nonword,wrarve,no,588.560261298
2,37,nonword,spleace,no,665.233052569
2,38,word,errand,yes,555.185827659
2,39,nonword,lawpth,no,585.215890314
2,40,nonword,skreets,no,645.876126364
2,41,word,moment,yes,424.532419536
2,42,nonword,brule,yes,364.00417937
2,43,word,inferno,yes,490.175714018
2,44,word,carlsberg,yes,506.882459391
2,45,word,butterfly,yes,427.00213939
2,46,word,expression,yes,374.483455671
2,47,word,infant,yes,411.987678381
2,48,word,robot,yes,344.149488956
2,49,nonword,quoud,no,415.015031118
2,50,word,twin,yes,355.193525087
2,51,word,path,yes,377.362847794
2,52,word,brim,yes,630.863375729
2,53,word,aldi,no,746.170765022
2,54,word,land,yes,432.744958438
2,55,word,capacity,yes,419.563045027
2,56,word,cabbage,yes,974.970671581
2,57,nonword,duntz,no,539.999458473
2,58,nonword,vourque,yes,538.692613598
2,59,word,doorway,yes,601.41546349
2,60,word,butcher,yes,1053.39419027
2,61,word,favourite,yes,615.029570647
2,62,word,eternal,yes,723.005629145
2,63,word,advantage,yes,490.267797839
2,64,word,snickers,yes,995.017796522
2,65,word,fantasy,yes,431.340613402
2,66,word,pony,yes,434.789611958
2,67,word,kick,yes,445.597024867
2,68,word,manchester,yes,488.387070131
2,69,word,flock,yes,305.112631293
2,70,word,desire,yes,369.390638079
taskNr,question,response,RT
2,How tall is Big Ben?,250,30290.8781718
taskNr,trial,stimulus,response,RT
2,1,hgxb,hgxb,3119.27838461
2,2,vxgmz,vxgmz,4703.92780425
2,3,nrcglv,nrcglv,3703.05201295
2,4,wfgjmcs,wfgjmcf,5704.58778366
taskNr,trial,type,stimulus,response,RT
3,1,practice,dancer,yes,1269.26562679
3,2,practice,germany,yes,478.096237406
3,3,practice,shrinths,no,567.50392355
3,4,practice,click,yes,468.882468063
3,5,practice,carnival,yes,318.32818524
3,6,practice,scrape,yes,429.855303373
3,7,practice,portsmouth,no,433.353907196
3,8,practice,thonz,no,612.105990062
3,9,practice,carrier,yes,384.086085251
3,10,practice,involve,yes,460.945039289
3,11,neutral,cotton,yes,487.052286509
3,12,neutral,bottle,yes,407.789753051
3,13,inexpensive,hyundai,yes,1595.89159233
3,14,neutral,write,yes,415.826962795
3,15,expensive,porsche,yes,491.326900898
3,16,neutral,capture,yes,348.034957424
3,17,neutral,costume,yes,426.865011919
3,18,neutral,observer,yes,366.395500023
3,19,neutral,paper,yes,411.908423994
3,20,neutral,ordinate,yes,496.01460807
3,21,neutral,edit,yes,400.813642191
3,22,neutral,bluster,yes,356.979033211
3,23,nonword,jouche,yes,323.113962542
3,24,nonword,vakes,yes,426.685406361
3,25,nonword,skronnth,no,550.170839299
3,26,nonword,thourmb,no,812.185814837
3,27,neutral,circus,yes,496.000923682
3,28,nonword,dwoacsed,no,632.76348915
