subject = 108; date = 2017_Feb_09_1550;gender = female;age =19; native language = English
taskOrder = [1, 2, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,taller,3130.39556961
taskNr,trial,type,stimulus,response,RT
1,1,nonword,spleace,no,937.969278864
1,2,word,advantage,yes,633.762916987
1,3,word,graduate,yes,637.601584109
1,4,word,butcher,yes,513.431602943
1,5,word,cure,yes,618.626570096
1,6,word,advice,yes,495.160069899
1,7,word,eternal,yes,569.057910907
1,8,word,snickers,yes,471.589415945
1,9,nonword,brule,no,722.146493848
1,10,nonword,skreets,no,666.574610805
1,11,nonword,lawpth,no,469.110438746
1,12,word,detective,yes,487.648809387
1,13,word,path,yes,498.235233186
1,14,word,capacity,yes,483.364168933
1,15,word,twin,yes,517.356727971
1,16,word,errand,yes,830.49841717
1,17,nonword,phroarlte,no,698.989469238
1,18,word,cabbage,yes,563.463340455
1,19,word,favourite,yes,602.002090542
1,20,nonword,vourque,no,831.174841151
1,21,word,infant,yes,674.934278009
1,22,word,moment,yes,534.112760361
1,23,word,doorway,yes,773.966478591
1,24,nonword,furge,no,1388.40823915
1,25,word,inferno,yes,769.99097169
1,26,word,kick,yes,992.464792507
1,27,nonword,bleafs,no,638.189684192
1,28,nonword,swawte,no,617.97782511
1,29,word,noun,yes,582.541606273
1,30,word,accurate,yes,452.414740255
1,31,word,pony,yes,503.622677963
1,32,word,abandon,yes,521.505772631
1,33,word,lantern,yes,538.022957335
1,34,word,mercy,yes,433.941057505
1,35,word,hold,yes,437.841302541
1,36,word,land,yes,465.7308069
1,37,nonword,quoud,no,716.250875848
1,38,word,haddock,yes,492.789320531
1,39,word,turnip,yes,559.347572736
1,40,nonword,flewd,yes,606.491368671
1,41,word,horizontal,yes,588.3716034
1,42,word,carlsberg,no,770.904066274
1,43,word,oxford,yes,649.3663851
1,44,word,where,yes,501.212742645
1,45,word,absolute,yes,470.469817636
1,46,word,feet,yes,761.65369642
1,47,word,kleenex,yes,1016.78868735
1,48,word,ducati,no,957.107567578
1,49,word,mechanic,yes,660.895137495
1,50,word,ornament,yes,680.053641205
1,51,word,brim,yes,1530.57296376
1,52,word,pathetic,yes,634.711776511
1,53,word,robot,yes,606.593065546
1,54,word,flock,yes,723.723261413
1,55,word,jaw,yes,524.249410402
1,56,word,asda,yes,773.412277456
1,57,word,desire,yes,611.941635347
1,58,word,gravity,yes,673.766163818
1,59,nonword,wrarve,no,868.260290415
1,60,word,fantasy,yes,446.695148014
1,61,nonword,duntz,no,778.602237493
1,62,word,whisky,yes,529.071769066
1,63,word,manchester,yes,561.554114392
1,64,word,butterfly,yes,528.798711457
1,65,nonword,thrauphth,no,674.039532401
1,66,word,aldi,yes,540.47860959
1,67,word,hoover,yes,556.378460285
1,68,word,gracious,yes,556.254371477
1,69,word,nescafe,yes,508.145855041
1,70,word,expression,yes,445.303736138
taskNr,question,response,RT
1,How tall is Big Ben?,200,17225.597811
taskNr,trial,stimulus,response,RT
1,1,tzdh,tzdh,6602.21294823
1,2,zbnmk,zbnmk,4268.06448514
1,3,trcmsv,trmcsv,5201.61819272
1,4,bdzhnxr,bdznkh,9202.8133639
taskNr,question,response,RT
2,Is the M25 longer or shorter than 600 miles?,longer,7000.57130613
taskNr,trial,type,stimulus,response,RT
2,1,nonword,teigged,no,1336.13792705
2,2,nonword,scruilds,no,607.74438575
2,3,word,graze,yes,573.586063983
2,4,word,lamp,yes,412.126928859
2,5,word,modern,yes,482.024383004
2,6,word,hostility,yes,603.938062588
2,7,word,insect,yes,1297.0499518
2,8,word,orchestra,yes,1330.6770864
2,9,nonword,garphed,yes,1090.98135587
2,10,word,kenco,yes,1084.67148652
2,11,word,always,yes,399.103823787
2,12,nonword,drufe,no,884.292937932
2,13,word,dependable,yes,486.057735834
2,14,word,flood,yes,320.635533746
2,15,nonword,skrife,yes,1225.8941936
2,16,word,merry,yes,1046.17938638
2,17,word,gratitude,yes,817.899515445
2,18,word,tarnish,yes,2526.29672032
2,19,word,raspberry,yes,750.204870943
2,20,word,smarties,yes,590.018656862
2,21,word,twix,yes,716.56840638
2,22,word,against,yes,780.999110837
2,23,word,brutality,yes,642.782525189
2,24,word,hood,yes,1398.65256345
2,25,word,jog,yes,660.249502485
2,26,word,kid,yes,1543.34447021
2,27,nonword,bloage,yes,1022.89267498
2,28,word,harbour,yes,659.990750864
2,29,word,exhaustion,yes,534.473208769
2,30,word,waitrose ,yes,502.369660884
2,31,word,tesco,yes,424.256532307
2,32,word,actual,yes,356.82001742
2,33,word,farmyard,yes,740.060066455
2,34,nonword,phlourche,no,612.522582465
2,35,word,butler,yes,882.378113864
2,36,word,medicine,yes,492.167010467
2,37,word,fell,yes,382.019375887
2,38,word,cambridge,yes,756.60897317
2,39,word,patient,yes,643.784254644
2,40,nonword,semmed,yes,552.291304572
2,41,word,cathedral,yes,527.477896481
2,42,nonword,squarl,yes,536.022608401
2,43,word,ability,yes,399.898116564
2,44,word,fidgety,yes,557.101223181
2,45,nonword,ghroil,no,828.323908499
2,46,word,essay,yes,496.771358448
2,47,word,bush,yes,563.361332606
2,48,word,part,yes,723.183055263
2,49,nonword,gnuicked,no,827.688225458
2,50,word,laundry,yes,624.122553709
2,51,word,describe,yes,596.630817774
2,52,word,adventurer,yes,618.443080399
2,53,word,gorilla,yes,926.957096672
2,54,word,water,yes,471.390065242
2,55,word,incident,yes,690.005625976
2,56,word,cube,yes,587.753336324
2,57,nonword,thalck,yes,801.599097351
2,58,word,pond,yes,1094.7152162
2,59,nonword,tomps,yes,672.403985896
2,60,word,heineken,no,1130.90871886
2,61,word,evidence,yes,2811.20214067
2,62,word,note,yes,720.388724527
2,63,word,liverpool,yes,688.850262726
2,64,word,ikea,yes,723.358458985
2,65,nonword,skups,no,819.823047495
2,66,word,candle,yes,1000.29576055
2,67,word,turn,yes,1213.2688569
2,68,word,andrex,yes,1458.26153134
2,69,word,which,yes,837.144166027
2,70,word,dreamer,yes,568.963678059
taskNr,question,response,RT
2,How long is the M25?,200,15707.4076044
taskNr,trial,stimulus,response,RT
2,1,wzfr,wzfr,2834.22077046
2,2,zxlsv,zxlsv,3134.47526138
2,3,czmlwn,czmlwnl,11870.3971682
2,4,txzlvbc,txclvbs,7035.60384756
taskNr,trial,type,stimulus,response,RT
3,1,practice,jenths,no,3428.33342508
3,2,practice,cabinet,yes,792.006939009
3,3,practice,woned,no,1661.74541021
3,4,practice,festival,yes,592.614258872
3,5,practice,dentist,yes,686.456188414
3,6,practice,france,yes,680.268852855
3,7,practice,chase,yes,754.733645997
3,8,practice,glasgow,yes,649.920586293
3,9,practice,absorb,yes,461.109975964
3,10,practice,sought,yes,704.306939122
3,11,nonword,geigs,yes,713.50910404
3,12,summer,summer,yes,450.65075095
3,13,summer,sandals,yes,477.850458381
3,14,summer,sandcastle,yes,472.455549607
3,15,neutral,table,yes,530.950517161
3,16,winter,winter,yes,458.858028403
3,17,nonword,broge,no,694.749923714
3,18,nonword,fluilts,no,944.500890881
3,19,neutral,horse,no,713.000619813
3,20,neutral,dexterity,yes,2018.07622536
3,21,neutral,hair,yes,542.121620092
3,22,neutral,buffalo,yes,558.022403769
3,23,winter,january,yes,701.8991808
3,24,neutral,house,yes,1103.01268351
3,25,neutral,dog,yes,968.056927843
3,26,winter,freezing,yes,830.437772238
3,27,neutral,tiger,yes,1370.85977997
3,28,neutral,arm,yes,801.13197607
3,29,neutral,water,yes,726.262261567
3,30,neutral,predator,yes,535.443527304
3,31,neutral,agility,yes,503.293640475
3,32,neutral,sobering,yes,576.507593534
3,33,nonword,glebb,no,855.016064656
3,34,neutral,circling,yes,1162.10259314
3,35,summer,august,yes,1265.78361462
3,36,neutral,trunk,yes,508.050378179
3,37,neutral,voice,yes,581.299474172
3,38,summer,barbeque,yes,539.169301599
3,39,nonword,sckood,no,634.983279102
3,40,neutral,clean,yes,646.859106957
3,41,nonword,sckrulled,no,1178.59178796
3,42,neutral,analyse,yes,609.060846764
3,43,summer,suncream,yes,462.203139294
3,44,neutral,sector,yes,753.403812065
3,45,nonword,moarph,no,944.522971811
3,46,winter,hibernate,yes,816.944124905
3,47,nonword,splooged,yes,918.086457241
3,48,nonword,frusk,yes,798.520513083
3,49,neutral,land,yes,523.61030638
3,50,neutral,cow,yes,444.83599285
3,51,nonword,gluphs,no,592.698850756
3,52,neutral,boardroom,yes,478.586905258
3,53,neutral,basin,yes,521.137860196
3,54,neutral,citizen,yes,497.678233049
3,55,neutral,shoe,yes,410.895059729
3,56,nonword,sproped,no,600.14822238
3,57,neutral,boldly,yes,885.300576367
3,58,neutral,horn,yes,1063.70607557
