subject = 112; date = 2017_Feb_09_1419;gender = male;age =18; native language = other
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,11228.3355104
taskNr,trial,type,stimulus,response,RT
1,1,word,evidence,yes,1035.31286932
1,2,word,part,yes,783.733905555
1,3,word,hood,yes,797.479629284
1,4,word,incident,yes,722.673384327
1,5,nonword,skups,no,827.120420465
1,6,nonword,drufe,no,711.524227139
1,7,nonword,phlourche,no,880.664925062
1,8,nonword,thalck,no,659.105243511
1,9,word,against,yes,566.254276288
1,10,nonword,squarl,no,716.818125278
1,11,word,candle,yes,685.267462832
1,12,nonword,ghroil,no,679.118927656
1,13,word,dependable,yes,833.529576397
1,14,word,fidgety,no,765.310692281
1,15,word,kenco,no,819.765814522
1,16,nonword,scruilds,no,680.215214292
1,17,word,hostility,yes,738.695652166
1,18,word,cube,yes,602.491758415
1,19,word,insect,yes,959.685886686
1,20,word,modern,yes,574.751508364
1,21,word,tesco,yes,669.932512275
1,22,word,fell,yes,576.461715478
1,23,word,note,yes,630.931143882
1,24,nonword,garphed,no,698.774958
1,25,word,merry,yes,739.932201308
1,26,word,kid,yes,635.728369729
1,27,word,gratitude,yes,711.557193485
1,28,word,butler,no,1056.70274305
1,29,word,farmyard,yes,779.721341038
1,30,word,twix,yes,1778.86794801
1,31,nonword,tomps,no,801.680039789
1,32,word,patient,yes,630.733034777
1,33,nonword,bloage,no,891.252099274
1,34,word,graze,yes,2476.98077999
1,35,word,actual,yes,943.536729494
1,36,word,smarties,yes,799.270697287
1,37,word,medicine,yes,676.413820969
1,38,word,adventurer,yes,726.879392925
1,39,word,gorilla,yes,751.352242311
1,40,word,raspberry,yes,743.148597394
1,41,word,laundry,yes,639.013497537
1,42,word,essay,yes,611.462026485
1,43,word,harbour,yes,657.342165825
1,44,word,cambridge,yes,644.488710561
1,45,word,orchestra,yes,560.302606202
1,46,word,liverpool,yes,607.51290663
1,47,word,describe,yes,588.739192637
1,48,nonword,gnuicked,no,714.544069167
1,49,nonword,semmed,no,747.696087579
1,50,word,tarnish,no,690.848728002
1,51,word,flood,yes,653.296012926
1,52,word,bush,yes,784.436151036
1,53,nonword,skrife,no,822.216831497
1,54,word,always,yes,754.684642656
1,55,word,dreamer,yes,650.50755738
1,56,word,turn,yes,669.652298297
1,57,word,waitrose ,yes,880.121291295
1,58,word,lamp,yes,618.527399405
1,59,word,andrex,no,759.733470186
1,60,word,heineken,yes,934.863780538
1,61,word,which,yes,719.254214084
1,62,word,brutality,yes,615.705355478
1,63,word,water,yes,660.252534697
1,64,word,pond,yes,2360.02394726
1,65,nonword,teigged,no,862.659700186
1,66,word,cathedral,yes,689.696460788
1,67,word,jog,yes,812.281209161
1,68,word,exhaustion,yes,1145.34241462
1,69,word,ikea,yes,865.740809852
1,70,word,ability,yes,684.084406297
taskNr,question,response,RT
1,How long is the M25?,300,18392.644772
taskNr,trial,stimulus,response,RT
1,1,cmlh,cmlh,9619.79287182
1,2,slctj,slctj,11720.4938732
1,3,rjfbvg,rjfbvg,9553.06027245
1,4,gnskltr,gnskltr,5518.43036636
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,4732.28742924
taskNr,trial,type,stimulus,response,RT
2,1,word,capacity,yes,927.114511403
2,2,word,advice,yes,632.202525361
2,3,word,land,yes,804.068545141
2,4,word,butterfly,yes,577.095851215
2,5,nonword,vourque,no,999.699570792
2,6,word,feet,yes,1109.37768241
2,7,word,infant,yes,583.048143337
2,8,word,noun,yes,605.594327324
2,9,word,horizontal,yes,699.391366536
2,10,word,accurate,yes,556.57523172
2,11,word,butcher,yes,571.086645505
2,12,word,favourite,yes,545.610810485
2,13,word,hold,yes,537.455060025
2,14,nonword,brule,no,762.064128881
2,15,word,desire,yes,625.11507122
2,16,word,pony,yes,581.58891584
2,17,word,aldi,no,843.45960067
2,18,word,oxford,yes,711.944081617
2,19,word,nescafe,yes,801.09846362
2,20,word,kick,yes,1022.16022889
2,21,word,robot,yes,594.558064331
2,22,word,whisky,yes,592.405610485
2,23,nonword,lawpth,no,646.279156557
2,24,word,jaw,yes,722.094918223
2,25,nonword,spleace,no,995.275237918
2,26,word,path,yes,608.955028933
2,27,word,flock,yes,830.124712345
2,28,nonword,thrauphth,no,906.605088036
2,29,word,kleenex,yes,788.290725875
2,30,nonword,swawte,no,1010.09858804
2,31,word,manchester,yes,615.185979957
2,32,nonword,quoud,no,707.610561687
2,33,word,eternal,yes,708.78024507
2,34,word,detective,yes,621.910804242
2,35,word,lantern,yes,771.144492144
2,36,word,asda,no,1065.54892083
2,37,word,expression,yes,747.911923885
2,38,nonword,skreets,no,883.045344264
2,39,word,doorway,yes,732.796541619
2,40,word,cure,yes,700.591528264
2,41,word,brim,no,894.415935822
2,42,word,snickers,yes,744.835168269
2,43,nonword,flewd,no,672.620513767
2,44,word,cabbage,yes,915.754182992
2,45,word,ducati,yes,868.236300303
2,46,word,advantage,yes,590.615164518
2,47,nonword,furge,no,1060.44815574
2,48,word,inferno,yes,607.448528957
2,49,word,twin,yes,628.626609425
2,50,nonword,phroarlte,no,761.154444219
2,51,word,absolute,yes,632.293960312
2,52,nonword,wrarve,no,652.168003959
2,53,word,mechanic,yes,615.280524973
2,54,word,turnip,yes,907.794364612
2,55,word,mercy,yes,764.838589297
2,56,nonword,duntz,no,691.368103493
2,57,word,fantasy,yes,717.804627755
2,58,word,pathetic,yes,1022.24637682
2,59,word,gracious,yes,682.627355854
2,60,word,carlsberg,yes,1260.4643279
2,61,word,hoover,yes,959.474093397
2,62,word,graduate,yes,583.171922626
2,63,word,abandon,yes,1405.71157553
2,64,word,moment,yes,658.620078379
2,65,word,gravity,yes,733.752254746
2,66,word,where,yes,573.561920755
2,67,nonword,bleafs,no,884.059215052
2,68,word,haddock,yes,1213.80014927
2,69,word,ornament,yes,819.475026423
2,70,word,errand,yes,712.632020906
taskNr,question,response,RT
2,How tall is Big Ben?,30,7366.03004293
taskNr,trial,stimulus,response,RT
2,1,bvth,bvth,4168.18622875
2,2,mwtln,mwtln,6719.06014805
2,3,kvwdmh,kvwdlm,26496.8448716
2,4,ljkdnwv,ljkdnwm,14159.5677054
taskNr,trial,type,stimulus,response,RT
3,1,practice,carnival,yes,936.525471159
3,2,practice,dancer,yes,696.235616109
