subject = 74; date = 2017_Feb_09_1515;gender = female;age =18; native language = other
taskOrder = [1, 2, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,taller,4642.19767624
taskNr,trial,type,stimulus,response,RT
1,1,word,advantage,yes,1026.04380925
1,2,word,manchester,yes,821.088432451
1,3,word,doorway,yes,632.226199261
1,4,word,butterfly,yes,771.518984577
1,5,nonword,brule,no,960.70821234
1,6,nonword,vourque,no,1030.41418816
1,7,word,cure,yes,929.388873861
1,8,word,path,yes,784.430275671
1,9,word,flock,yes,972.966369824
1,10,word,feet,yes,865.926011465
1,11,word,oxford,yes,811.04796438
1,12,word,whisky,yes,3614.72273187
1,13,nonword,flewd,no,1369.09375223
1,14,word,fantasy,yes,773.807090358
1,15,word,mercy,yes,922.984971665
1,16,word,pathetic,yes,954.71825602
1,17,word,hoover,yes,1264.40421876
1,18,nonword,bleafs,no,793.876337935
1,19,word,capacity,yes,622.369897086
1,20,word,butcher,yes,753.696220112
1,21,word,eternal,yes,743.538011331
1,22,word,where,yes,726.108951494
1,23,word,gracious,yes,678.00399405
1,24,word,detective,yes,807.283679838
1,25,word,ducati,no,1067.05495471
1,26,word,gravity,yes,884.039849392
1,27,nonword,quoud,no,940.459075151
1,28,nonword,spleace,no,1242.79208202
1,29,word,robot,yes,925.631431397
1,30,nonword,swawte,no,764.725083834
1,31,word,absolute,yes,539.237478632
1,32,word,favourite,yes,618.000373477
1,33,word,hold,yes,741.293238709
1,34,nonword,phroarlte,no,667.835807079
1,35,nonword,wrarve,no,725.108012208
1,36,word,kleenex,yes,780.340707162
1,37,word,kick,yes,649.499601568
1,38,word,cabbage,yes,731.448055129
1,39,word,abandon,yes,706.683999975
1,40,word,turnip,yes,867.275041644
1,41,word,snickers,yes,1373.01854056
1,42,word,pony,yes,1450.39762463
1,43,word,infant,yes,828.411739203
1,44,nonword,thrauphth,no,752.225457923
1,45,nonword,duntz,no,646.087398985
1,46,word,horizontal,yes,665.420837933
1,47,word,graduate,yes,708.047854714
1,48,word,lantern,yes,676.623319276
1,49,word,brim,yes,1157.87644626
1,50,word,twin,yes,859.365596669
1,51,nonword,skreets,no,917.874507722
1,52,nonword,furge,no,1060.90107351
1,53,word,ornament,yes,662.54117724
1,54,word,nescafe,yes,1017.18074933
1,55,word,haddock,no,996.170145459
1,56,nonword,lawpth,no,792.519040289
1,57,word,carlsberg,yes,3053.57320525
1,58,word,land,yes,1045.62755418
1,59,word,advice,yes,663.976588752
1,60,word,expression,yes,586.590662482
1,61,word,noun,yes,839.896171354
1,62,word,mechanic,yes,826.392470277
1,63,word,inferno,yes,541.566636763
1,64,word,errand,yes,764.225611929
1,65,word,moment,yes,666.155221174
1,66,word,desire,yes,747.378699132
1,67,word,aldi,no,841.923422879
1,68,word,accurate,yes,860.395614756
1,69,word,asda,no,550.188513589
1,70,word,jaw,yes,836.226535612
taskNr,question,response,RT
1,How tall is Big Ben?,150,42417.9000229
taskNr,trial,stimulus,response,RT
1,1,nsrx,nsrx,5671.19925981
1,2,vwsft,vwsft,3936.57533918
1,3,gnswmh,gnswfh,17413.4960038
1,4,zkbctsx,zkbctsx,6688.62603896
taskNr,question,response,RT
2,Is the M25 longer or shorter than 600 miles?,longer,78368.3322856
taskNr,trial,type,stimulus,response,RT
2,1,word,patient,yes,673.790127737
2,2,word,part,yes,1019.04863724
2,3,word,graze,yes,686.093613855
2,4,word,harbour,yes,702.629782143
2,5,word,laundry,yes,566.547928029
2,6,word,ability,yes,571.891878033
2,7,word,fell,yes,665.217000875
2,8,word,cube,yes,651.181327994
2,9,word,insect,yes,613.125391072
2,10,nonword,drufe,no,721.159846638
2,11,nonword,phlourche,no,704.353701323
2,12,word,twix,yes,1072.20447552
2,13,nonword,thalck,no,657.173279906
2,14,word,tesco,yes,899.099553702
2,15,word,cambridge,yes,714.894781704
2,16,word,bush,yes,666.793245124
2,17,word,dreamer,yes,1140.03999764
2,18,word,fidgety,yes,1106.32707144
2,19,word,liverpool,yes,697.828067117
2,20,word,describe,yes,1018.45565694
2,21,nonword,ghroil,no,645.433695172
2,22,word,raspberry,yes,712.056173594
2,23,word,water,yes,616.001345683
2,24,word,gratitude,yes,707.274129381
2,25,word,modern,yes,667.208331404
2,26,nonword,semmed,no,836.402719142
2,27,nonword,squarl,no,886.910102214
2,28,word,against,yes,799.340309459
2,29,word,turn,yes,755.162706133
2,30,word,lamp,yes,825.006093713
2,31,nonword,gnuicked,no,756.21154008
2,32,word,jog,yes,594.084736309
2,33,word,actual,yes,782.712058164
2,34,nonword,scruilds,no,675.197030534
2,35,word,medicine,yes,604.525751201
2,36,word,always,yes,664.503428852
2,37,word,andrex,no,1026.44435607
2,38,word,incident,yes,509.402586613
2,39,word,hood,yes,2629.36991558
2,40,word,hostility,yes,4486.93946609
2,41,word,flood,yes,836.664428702
2,42,word,kid,yes,1055.10868214
2,43,word,pond,yes,1456.6911984
2,44,word,which,yes,689.993314794
