subject = 28; date = 2017_Feb_09_1412;gender = female;age =20; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,6051.14356056
taskNr,trial,type,stimulus,response,RT
1,1,word,bush,yes,865.202017361
1,2,word,harbour,yes,595.708685927
1,3,nonword,garphed,no,809.041061439
1,4,word,heineken,no,709.557568887
1,5,word,tarnish,yes,629.449734464
1,6,nonword,skups,no,824.733571149
1,7,nonword,tomps,no,579.927511746
1,8,word,fell,yes,457.303105155
1,9,word,kid,yes,492.112976499
1,10,word,orchestra,yes,573.477226775
1,11,word,always,yes,451.582949841
1,12,word,which,yes,453.703775071
1,13,word,fidgety,yes,680.500353919
1,14,nonword,thalck,no,562.437760178
1,15,word,note,yes,560.483145528
1,16,word,liverpool,yes,718.483907869
1,17,nonword,drufe,no,566.43251772
1,18,word,kenco,no,596.467324998
1,19,word,twix,no,593.822494382
1,20,word,flood,yes,399.238852318
1,21,word,evidence,yes,411.351703107
1,22,word,hood,yes,463.536147261
1,23,nonword,scruilds,no,610.281340778
1,24,word,water,yes,518.332636217
1,25,word,pond,yes,462.329623289
1,26,word,dreamer,yes,480.537815485
1,27,word,patient,yes,505.979164736
1,28,word,cube,yes,450.76215989
1,29,nonword,bloage,no,620.8247412
1,30,word,insect,yes,592.13701007
1,31,nonword,teigged,no,556.82194978
1,32,word,part,yes,506.841578521
1,33,word,raspberry,yes,554.88158972
1,34,word,tesco,yes,888.965864666
1,35,nonword,skrife,no,530.167519348
1,36,word,cambridge,yes,545.520195272
1,37,nonword,gnuicked,no,576.189625077
1,38,nonword,semmed,no,597.529305611
1,39,word,andrex,no,618.214692222
1,40,word,medicine,yes,406.238230877
1,41,word,ikea,yes,530.345133739
1,42,word,hostility,yes,450.447129551
1,43,nonword,ghroil,no,484.595864313
1,44,word,laundry,yes,541.354950517
1,45,word,waitrose ,yes,604.820622131
1,46,word,actual,yes,384.800762404
1,47,nonword,phlourche,no,581.577359233
1,48,word,smarties,yes,818.946703337
1,49,word,incident,yes,390.115797287
1,50,word,essay,yes,419.636862585
1,51,word,lamp,yes,343.154016649
1,52,word,exhaustion,yes,846.024500439
1,53,word,gratitude,yes,504.442785168
1,54,word,cathedral,yes,1112.55996628
1,55,nonword,squarl,no,640.130550833
1,56,word,merry,yes,515.465716133
1,57,word,turn,yes,418.857126264
1,58,word,butler,yes,455.012648134
1,59,word,adventurer,yes,641.130380565
1,60,word,against,yes,484.482396394
1,61,word,ability,yes,469.175335718
1,62,word,graze,yes,511.425343342
1,63,word,describe,yes,407.413109206
1,64,word,jog,yes,452.287420863
1,65,word,dependable,yes,526.373468805
1,66,word,brutality,yes,461.74802864
1,67,word,gorilla,yes,464.587579481
1,68,word,farmyard,yes,514.699094696
1,69,word,candle,yes,354.819552973
1,70,word,modern,yes,288.979036268
taskNr,question,response,RT
1,How long is the M25?,25,7401.59516619
taskNr,trial,stimulus,response,RT
1,1,mnlg,mnlg,3969.98600475
1,2,vkmgj,vkmgj,3219.41802301
1,3,hjwtfs,hjwtfs,6672.00992606
1,4,wlrxkfs,wlrxkfs,5638.07073608
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,5376.53185357
taskNr,trial,type,stimulus,response,RT
2,1,nonword,bleafs,no,878.324106336
2,2,word,abandon,yes,631.438845303
2,3,word,asda,yes,754.712414229
2,4,word,path,yes,584.605643293
2,5,word,cabbage,yes,565.292991232
2,6,word,lantern,yes,523.328364128
2,7,word,detective,yes,562.731693499
2,8,word,expression,yes,568.75918177
2,9,word,accurate,yes,566.163102631
2,10,word,robot,yes,491.495744791
2,11,word,pony,yes,660.246316809
2,12,word,gracious,yes,598.194718594
2,13,word,butterfly,yes,866.877523251
2,14,nonword,swawte,no,692.013364052
2,15,nonword,vourque,no,1012.55788514
2,16,word,twin,yes,576.263464754
2,17,nonword,phroarlte,no,645.612081513
2,18,nonword,thrauphth,no,584.270085674
2,19,word,favourite,yes,588.965037838
2,20,word,errand,yes,545.557257487
2,21,word,moment,yes,456.337486859
2,22,word,snickers,yes,466.474341461
2,23,word,butcher,yes,419.911694713
2,24,word,hold,yes,303.368659457
2,25,word,oxford,yes,455.562027171
2,26,word,fantasy,yes,337.727509905
2,27,word,eternal,yes,376.61310588
2,28,nonword,brule,yes,310.099763563
2,29,word,advice,yes,406.375361839
2,30,word,desire,yes,466.530790087
2,31,word,graduate,yes,508.000491653
2,32,word,manchester,yes,652.051817859
2,33,word,turnip,yes,742.005424341
2,34,word,doorway,yes,516.588137252
2,35,word,cure,yes,419.988385169
2,36,nonword,skreets,no,607.427820098
2,37,word,feet,yes,435.471349629
2,38,nonword,furge,no,734.273635317
2,39,nonword,wrarve,no,588.791985065
2,40,word,ornament,yes,569.470780203
2,41,word,aldi,no,1214.8205738
2,42,word,ducati,no,610.336079029
2,43,word,advantage,yes,478.384489426
2,44,word,jaw,yes,455.761309015
2,45,word,inferno,yes,569.902984891
2,46,word,kleenex,yes,783.282116055
2,47,word,mechanic,yes,475.822906708
2,48,word,land,yes,413.240460679
2,49,word,hoover,yes,481.377991848
2,50,word,absolute,yes,410.842807731
2,51,word,mercy,yes,398.982266197
2,52,word,carlsberg,yes,771.136478987
2,53,word,flock,yes,416.364536854
2,54,nonword,spleace,no,619.809516473
2,55,word,pathetic,yes,447.13203935
2,56,nonword,lawpth,no,793.905343162
2,57,nonword,duntz,no,518.499416998
2,58,word,horizontal,yes,549.875028431
2,59,word,nescafe,yes,483.897095313
2,60,word,noun,yes,460.688613821
2,61,word,where,yes,390.789477853
2,62,nonword,quoud,yes,339.641070459
2,63,word,kick,yes,346.517288126
2,64,word,infant,yes,425.393795129
2,65,word,gravity,yes,476.88716813
2,66,word,capacity,yes,406.304658158
2,67,word,haddock,no,1642.47916732
2,68,nonword,flewd,no,740.32763741
2,69,word,brim,yes,778.866842389
2,70,word,whisky,yes,392.073262716
taskNr,question,response,RT
2,How tall is Big Ben?,15,8408.88933372
taskNr,trial,stimulus,response,RT
2,1,mdrw,mdrw,3002.62886542
2,2,kcrlb,kcrlb,4287.00132878
2,3,gfhxnj,gfhxnj,14194.7891961
2,4,djxnhmc,djxmnfc,7239.13978715
taskNr,trial,type,stimulus,response,RT
3,1,practice,sought,yes,790.009798715
3,2,practice,absorb,yes,530.509918928
3,3,practice,france,yes,649.880530778
3,4,practice,jenths,no,763.940099161
3,5,practice,cabinet,yes,1041.77475348
3,6,practice,woned,no,660.086948425
3,7,practice,dentist,yes,582.038928522
3,8,practice,chase,yes,531.372902915
3,9,practice,festival,yes,634.820647771
3,10,practice,glasgow,yes,645.450432319
3,11,neutral,predator,yes,648.083288921
3,12,neutral,citizen,yes,458.746828837
3,13,neutral,tiger,yes,380.787758622
3,14,nonword,floaphts,no,714.330637362
3,15,neutral,house,yes,442.297105445
3,16,summer,august,yes,445.073079783
3,17,neutral,cow,yes,415.887857089
3,18,neutral,agility,yes,299.318023259
3,19,neutral,hair,yes,355.637777131
3,20,nonword,geigs,no,417.793435277
3,21,winter,frost,yes,325.292785885
3,22,neutral,horse,yes,324.860866182
3,23,winter,january,yes,404.401360778
3,24,winter,winter,yes,336.581425974
3,25,nonword,sckrulled,no,471.454673912
3,26,neutral,arm,yes,336.908145342
3,27,neutral,horn,yes,311.75531284
3,28,summer,barbeque,yes,376.034932211
3,29,nonword,broge,yes,341.528117424
3,30,nonword,moarph,no,2436.38650631
3,31,neutral,land,yes,557.57260602
3,32,neutral,sobering,yes,435.646113474
3,33,neutral,trunk,yes,382.429053308
3,34,summer,hot,yes,347.283624578
3,35,neutral,water,yes,314.171211794
3,36,neutral,buffalo,yes,474.417100893
3,37,neutral,eat,yes,315.835599089
3,38,nonword,gluphs,no,523.391085211
3,39,winter,snow,yes,378.821455408
3,40,summer,summer,yes,376.356519992
3,41,neutral,potential,yes,405.841378029
3,42,neutral,boardroom,yes,554.007487139
3,43,nonword,fluilts,yes,384.039272321
3,44,neutral,sector,yes,316.916396143
3,45,nonword,sproped,yes,340.471553616
3,46,neutral,circling,yes,427.304790355
3,47,nonword,splooged,no,438.815804664
3,48,neutral,analyse,yes,377.656270051
3,49,neutral,dog,yes,423.156365985
3,50,summer,sandals,yes,442.649768665
3,51,neutral,voice,yes,349.421270657
3,52,winter,hibernate,yes,459.634901024
3,53,neutral,walk,yes,373.753312975
3,54,neutral,pencil,yes,339.291543467
3,55,nonword,frusk,yes,330.17476066
3,56,neutral,shoe,yes,337.728079874
3,57,nonword,glebb,no,504.620114574
3,58,neutral,clean,yes,352.704144781
3,59,winter,freezing,yes,294.884218369
3,60,neutral,devil,yes,327.79763476
3,61,neutral,table,yes,319.394730963
3,62,winter,icicle,yes,526.953638066
3,63,neutral,basin,yes,342.377131572
3,64,neutral,dexterity,yes,741.244504461
3,65,summer,suncream,yes,395.790622337
3,66,neutral,equipment,yes,424.657963915
3,67,neutral,cat,yes,356.150378706
3,68,summer,sandcastle,yes,482.321942691
3,69,neutral,boldly,yes,539.11324474
3,70,nonword,sckood,no,505.802975502
taskNr,taskId,acnhor,question,response,RT
3,season,summer,Thinking about the pictures you saw, which season describes these best? (type 1 for winter, 2 for spring, 3 for summer, 4 for autumn),3,6088.2130987
3,season,summer,Thinking about the pictures you saw, on a day like those shown, what temperature is it? (in degrees Celcius),28,9657.77026257
3,season,summer,Thinking about the pictures you saw, describe in a short sentence (e.g. 6 words) what a person might do on a day like those.,chilling at the beach ,13761.0307001
taskNr,trial,stimulus,response,RT
3,1,dnvl,dnvl,2869.15315525
3,2,rwcxb,rwcxb,2302.06634337
3,3,tzsnvj,tzsnvj,4870.76052348
3,4,stnfjwl,stnfjwl,5020.88124724
taskNr,trial,type,stimulus,response,RT
4,1,practice,portsmouth,yes,1016.51672064
4,2,practice,dancer,yes,515.49280039
4,3,practice,scrape,yes,370.915187988
4,4,practice,shrinths,no,744.407353457
4,5,practice,involve,yes,430.974539137
4,6,practice,carnival,yes,482.507540146
4,7,practice,carrier,yes,483.239950147
4,8,practice,germany,yes,460.005240049
4,9,practice,click,yes,454.165914794
4,10,practice,thonz,no,624.225074891
4,11,neutral,forest,yes,483.593753772
4,12,neutral,soup,yes,396.282697329
4,13,neutral,liberal,yes,561.173646711
4,14,nonword,jouche,no,599.172595888
4,15,nonword,dwoacsed,no,659.177208785
4,16,neutral,bottle,yes,557.162353536
4,17,neutral,locust,yes,587.206854252
4,18,neutral,time,yes,527.886755532
4,19,neutral,drone,yes,615.274217678
4,20,expensive,porsche,yes,587.279268308
4,21,inexpensive,kia,yes,527.970288415
4,22,neutral,stapler,yes,503.385365941
4,23,neutral,observer,yes,535.446061753
4,24,neutral,paper,yes,454.18558619
4,25,nonword,durpths,no,568.312152289
4,26,nonword,thourmb,no,661.631310591
4,27,expensive,limousine,yes,895.565539598
4,28,neutral,diary,yes,512.002091622
4,29,neutral,capture,yes,488.089424325
4,30,neutral,always,yes,456.853794865
4,31,nonword,frirmths,no,682.942196494
4,32,inexpensive,nissan,yes,739.613758167
4,33,expensive,maserati,yes,690.11120731
4,34,nonword,twimed,no,674.732017331
4,35,neutral,portrait,yes,436.02757086
4,36,neutral,crop,yes,398.832876002
4,37,expensive,ferrari,yes,402.995554963
4,38,nonword,sowntse,yes,295.137668261
4,39,inexpensive,fiat,yes,368.060241919
4,40,neutral,birthplace,yes,453.572631115
4,41,inexpensive,peugeot,no,1711.70120174
4,42,neutral,candle,yes,606.829690048
4,43,nonword,vakes,no,762.76379521
4,44,neutral,circus,yes,384.687009268
4,45,neutral,democracy,yes,533.558159601
4,46,neutral,bait,yes,532.253562706
4,47,inexpensive,citroen,no,738.953762455
4,48,inexpensive,hyundai,yes,817.512673326
4,49,neutral,zoo,yes,796.627149684
4,50,nonword,kirmbed,no,881.16679294
4,51,neutral,day,yes,418.31544484
4,52,neutral,background,yes,517.777270172
4,53,neutral,write,yes,405.183947878
4,54,expensive,lamborghini,yes,649.336568546
4,55,expensive,rolls royce,yes,539.28743815
4,56,expensive,bentley,yes,434.017077787
4,57,inexpensive,volkswagen,yes,524.816847639
4,58,neutral,bluster,yes,516.229772242
4,59,nonword,doarged,no,667.637701845
4,60,neutral,dove,yes,548.9798286
4,61,neutral,costume,yes,498.941012891
4,62,nonword,kulced,no,803.003594978
4,63,neutral,appetite,yes,526.851003757
4,64,neutral,cotton,yes,470.251285937
4,65,neutral,piece,yes,407.697349321
4,66,neutral,ordinate,yes,467.875870643
4,67,neutral,fracture,yes,469.291369664
4,68,nonword,skronnth,no,606.790061807
4,69,neutral,edit,yes,546.741544036
4,70,neutral,clay,yes,433.482523775
taskNr,taskId,acnhor,question,response,RT
4,cars,expensive,Thinking about the pictures you saw, what type of car describes these best? (type 1 for luxury, 2 for economy, 3 for people carrier, 4 for commercial),1,6304.96063246
4,cars,expensive,Thinking about the pictures you saw, how much would a car like those shown cost? (in pounds),75000,32208.875193
4,cars,expensive,Thinking about the pictures you saw, describe in a short sentence (e.g. 6 words) who would drive a car like those.,rich people,13610.8951513
taskNr,trial,stimulus,response,RT
4,1,lbzf,lbzf,1801.62287736
4,2,wcsrt,wcsrt,3252.77846912
4,3,jwdcmt,jwdcmt,6055.0160124
4,4,rmdgltw,drmgtlw,9457.76438969
taskNr,question,response,RT
5,Is the average weight of a dog greater or less than 85 kilograms?,less,4083.63018907
taskNr,trial,type,stimulus,response,RT
5,1,practice,tin,yes,766.383367358
5,2,practice,scaffold,yes,1171.54792883
5,3,practice,column,yes,2352.42104507
5,4,practice,sticker,yes,492.964556674
5,5,practice,knurdge,no,805.792968953
5,6,practice,angel,yes,545.595175121
5,7,practice,belgium,yes,688.307408243
5,8,practice,cupboard,yes,616.95628101
5,9,practice,carpet,yes,476.254256209
5,10,practice,phlynsed,no,597.665866604
5,11,neutral,dormant,yes,514.318777248
5,12,nonword,fenth,no,618.474984542
5,13,neutral,shoe,yes,469.75835599
5,14,bigDog,big,yes,471.208921634
5,15,neutral,hydrant,yes,656.643850496
5,16,littleDog,dachschund,yes,1138.56780017
5,17,nonword,fribbs,no,600.832992001
5,18,nonword,phreuze,no,740.825128974
5,19,neutral,fresh,yes,595.420454629
5,20,neutral,palace,yes,568.128265673
5,21,nonword,hoossed,no,685.419961344
5,22,neutral,wrapper,yes,454.031064641
5,23,neutral,monopoly,yes,600.083190948
5,24,neutral,officer,yes,452.142592054
5,25,littleDog,little,yes,446.272476576
5,26,neutral,visit,yes,433.009835659
5,27,nonword,blainnth,no,587.897070218
5,28,bigDog,alsatian,yes,696.512170602
5,29,nonword,gnulked,no,649.141278118
5,30,neutral,train,yes,491.097181337
5,31,neutral,pavement,yes,571.858169511
5,32,neutral,tower,yes,433.201989857
5,33,neutral,climate,yes,459.994976642
5,34,nonword,flurld,no,582.151256269
5,35,neutral,calculator,yes,626.800057013
5,36,nonword,sworntch,no,558.149639051
5,37,neutral,supply,yes,460.185420467
5,38,neutral,prince,yes,462.311092298
5,39,nonword,pylmbs,no,608.426794643
5,40,bigDog,rottweiler,yes,612.424973631
5,41,neutral,magnetic,yes,688.419735758
5,42,neutral,eye,yes,353.057378205
5,43,nonword,quoigned,no,623.218973167
5,44,bigDog,guard dog,yes,434.529109159
5,45,neutral,bungalow,yes,389.338912209
5,46,neutral,window,yes,418.170046294
5,47,littleDog,pug,yes,397.6648401
5,48,nonword,dwurme,no,642.50596636
5,49,bigDog,doberman,yes,525.128171779
5,50,neutral,bookcase,yes,524.561402155
5,51,littleDog,chihuahua,yes,571.966790827
5,52,neutral,digital,yes,545.294684591
5,53,neutral,ghost,yes,367.99352942
5,54,littleDog,terrier,yes,389.499420766
5,55,neutral,telephone,yes,434.387701796
5,56,neutral,alliance,yes,477.146890014
5,57,bigDog,mastiff,yes,390.656053321
5,58,neutral,orange,yes,411.478285445
5,59,nonword,ghreests,no,1007.59750907
5,60,neutral,chess,yes,491.299313959
5,61,neutral,hole,yes,420.032004826
5,62,bigDog,large,yes,415.538615314
5,63,littleDog,small,yes,402.995840181
5,64,neutral,easter,yes,447.201887844
5,65,neutral,ruby,yes,394.031298347
5,66,neutral,emperor,yes,422.806268791
5,67,neutral,beginner,yes,562.30661599
5,68,neutral,lounge,yes,408.347937278
5,69,neutral,ceramic,yes,388.537223684
5,70,littleDog,lap dog,yes,457.315934356
taskNr,question,response,RT
5,What is the average weight of a dog?,85,5554.60419203
