subject = 40; date = 2017_Feb_09_1414;gender = female;age =17; native language = other
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,longer,5917.91266424
taskNr,trial,type,stimulus,response,RT
1,1,word,modern,yes,3628.60196881
1,2,word,cube,yes,656.266395585
1,3,word,raspberry,yes,1779.45089131
1,4,word,cambridge,yes,585.5912228
1,5,word,farmyard,yes,1423.44023142
1,6,word,incident,yes,475.746471202
1,7,word,dependable,yes,982.317445043
1,8,word,water,yes,516.004862788
1,9,word,actual,yes,460.589862196
1,10,word,hood,yes,503.775079444
1,11,word,essay,yes,329.078639275
1,12,word,fell,yes,281.624629279
1,13,nonword,gnuicked,yes,268.292971188
1,14,word,andrex,no,1078.89398275
1,15,word,merry,no,441.283573688
1,16,word,medicine,yes,373.127504892
1,17,word,tesco,yes,499.804225168
1,18,word,laundry,yes,565.700253355
1,19,word,twix,yes,764.865901263
1,20,word,jog,yes,675.409097865
1,21,word,gratitude,yes,646.521817136
1,22,nonword,phlourche,no,706.431707891
1,23,nonword,semmed,no,1531.53156239
1,24,word,cathedral,yes,555.117217591
1,25,word,which,yes,466.265310184
1,26,word,flood,yes,629.509157268
1,27,nonword,garphed,no,714.008612849
1,28,word,brutality,yes,578.564788739
1,29,word,kenco,no,961.034748412
1,30,word,turn,yes,600.207623967
1,31,nonword,thalck,no,3061.2624319
1,32,word,dreamer,yes,647.785101144
1,33,nonword,scruilds,no,1995.60276407
1,34,word,kid,yes,592.984326533
1,35,word,bush,yes,606.828202377
1,36,word,patient,yes,468.016242958
1,37,word,butler,yes,1069.92503954
1,38,word,pond,yes,768.347862759
1,39,nonword,ghroil,no,758.738258563
1,40,word,graze,yes,582.569231046
1,41,word,part,yes,485.159212025
1,42,word,against,yes,862.991843373
1,43,word,evidence,yes,738.133231993
1,44,word,lamp,yes,673.943352478
1,45,word,liverpool,yes,540.404095373
1,46,word,heineken,no,612.274443032
1,47,word,describe,yes,369.510258199
1,48,word,gorilla,yes,320.113739115
1,49,nonword,bloage,yes,408.70222915
1,50,word,exhaustion,yes,582.683057233
1,51,word,ability,yes,916.469932941
1,52,nonword,tomps,no,796.951510943
1,53,word,orchestra,yes,587.398446689
1,54,nonword,skups,no,737.951296731
1,55,nonword,skrife,no,833.804447262
1,56,word,tarnish,yes,1133.56444816
1,57,word,candle,yes,605.937496992
1,58,word,hostility,yes,1067.79624114
1,59,word,fidgety,yes,950.758981111
1,60,word,waitrose ,yes,653.92082982
1,61,nonword,teigged,no,921.059678192
1,62,nonword,drufe,no,801.476257097
1,63,word,always,yes,406.55103873
1,64,word,ikea,yes,571.862417099
1,65,word,harbour,yes,570.387341781
1,66,word,insect,yes,440.269401064
1,67,word,adventurer,yes,556.160624255
1,68,word,note,yes,531.339675072
1,69,nonword,squarl,yes,491.250156658
1,70,word,smarties,yes,845.112114097
taskNr,question,response,RT
1,How long is the M25?,25,8460.62998124
taskNr,trial,stimulus,response,RT
1,1,mxfb,mxfb,4151.48336353
1,2,htgbj,htgbj,4534.87419564
1,3,dkblgs,dkbjs,4884.87383799
1,4,dctkmlx,dctkmls,4984.98676228
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,shorter,7170.37073435
taskNr,trial,type,stimulus,response,RT
2,1,word,twin,yes,1051.21898197
2,2,nonword,skreets,no,669.598986628
2,3,word,haddock,yes,1256.00782974
2,4,word,aldi,yes,1051.09924678
2,5,word,fantasy,yes,486.122380535
2,6,word,mechanic,yes,440.04081568
2,7,word,feet,yes,443.941694859
2,8,nonword,phroarlte,yes,368.491420581
2,9,word,butcher,yes,591.763649543
2,10,word,asda,no,878.291823552
2,11,word,kick,yes,736.750523793
2,12,word,errand,yes,664.606184699
