subject = 100; date = 2017_Feb_09_1515;gender = female;age =18; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,longer,7203.6993322
taskNr,trial,type,stimulus,response,RT
1,1,word,turn,yes,1195.66675043
1,2,nonword,semmed,no,759.823634289
1,3,word,liverpool,yes,533.719396684
1,4,word,incident,yes,484.458824154
1,5,word,smarties,yes,389.886974823
1,6,word,raspberry,yes,387.44293293
1,7,word,tarnish,no,488.232506905
1,8,word,dependable,yes,585.641816724
1,9,word,kid,yes,479.000283405
1,10,word,cathedral,yes,800.461782608
1,11,word,gorilla,yes,444.373458158
1,12,word,describe,yes,375.772084109
1,13,nonword,squarl,yes,373.284994159
1,14,word,brutality,yes,538.812742569
1,15,word,graze,yes,609.530594666
1,16,word,always,yes,493.492913432
1,17,word,andrex,no,766.236358322
1,18,word,harbour,yes,644.109525252
1,19,word,farmyard,yes,614.725715946
1,20,nonword,scruilds,no,674.765388481
1,21,word,which,yes,620.697411709
1,22,word,lamp,yes,423.980974127
1,23,word,butler,yes,451.492624357
1,24,word,ability,yes,446.328292601
1,25,nonword,tomps,no,537.094814703
1,26,word,kenco,no,447.809314355
1,27,word,water,yes,507.274823263
1,28,word,dreamer,yes,539.321620949
1,29,word,candle,yes,506.096848287
1,30,word,twix,no,514.119166881
1,31,nonword,skups,no,666.915831622
1,32,word,essay,yes,492.194916587
1,33,word,bush,yes,500.920542516
1,34,nonword,skrife,no,605.654851068
1,35,nonword,phlourche,no,626.334130764
1,36,word,pond,yes,525.705630425
1,37,nonword,ghroil,no,525.765498634
1,38,word,tesco,yes,469.788300805
1,39,word,patient,yes,455.937684514
1,40,word,adventurer,yes,490.699640941
1,41,nonword,teigged,no,523.469416425
1,42,word,waitrose ,yes,482.887715567
1,43,word,heineken,yes,724.226091523
1,44,word,insect,yes,643.526239786
1,45,word,hostility,yes,510.815020651
1,46,nonword,garphed,no,654.911147431
1,47,word,cube,yes,473.550010007
1,48,word,merry,yes,514.988679439
1,49,word,jog,yes,699.716111179
1,50,nonword,drufe,no,564.26749751
1,51,word,evidence,yes,482.351753861
1,52,word,flood,yes,691.099958494
1,53,word,exhaustion,yes,516.369635705
1,54,word,gratitude,yes,515.804594848
1,55,word,cambridge,yes,515.209050849
1,56,word,ikea,yes,411.946355831
1,57,word,orchestra,yes,424.102420919
1,58,word,medicine,yes,356.278476771
1,59,nonword,gnuicked,no,531.165881548
1,60,word,part,yes,395.179880783
1,61,word,note,yes,392.74638705
1,62,word,hood,yes,422.243090346
1,63,nonword,thalck,no,489.697563462
1,64,word,modern,yes,451.131990645
1,65,word,actual,yes,477.980245836
1,66,nonword,bloage,no,543.39207802
1,67,word,laundry,yes,518.110940699
1,68,word,fidgety,yes,718.134089839
1,69,word,fell,yes,509.408691898
1,70,word,against,yes,413.476697635
taskNr,question,response,RT
1,How long is the M25?,700,13292.9965216
taskNr,trial,stimulus,response,RT
1,1,bsfj,bsfj,4703.83902453
1,2,nlwxh,nwlx,9140.52884607
1,3,xdtzhm,xdtzhm,4820.46056213
1,4,xdtvmln,xdtvln,14327.6487193
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,4938.66290106
taskNr,trial,type,stimulus,response,RT
2,1,word,haddock,yes,618.171834853
2,2,word,feet,yes,381.537947338
2,3,nonword,thrauphth,no,483.061332721
2,4,nonword,wrarve,yes,475.771970116
2,5,word,jaw,yes,349.252248183
2,6,word,nescafe,yes,643.439573701
2,7,word,path,yes,478.089433629
2,8,word,capacity,yes,471.513926052
2,9,word,errand,yes,632.941283286
2,10,word,fantasy,yes,427.601851523
2,11,nonword,brule,yes,375.071342569
2,12,word,advice,yes,532.57506201
2,13,word,hoover,yes,555.289285257
2,14,word,land,yes,473.33391523
2,15,word,kleenex,yes,762.745195068
2,16,nonword,vourque,no,576.621697284
2,17,word,accurate,yes,741.943613626
2,18,word,abandon,yes,748.549625278
2,19,word,robot,yes,459.063651972
2,20,nonword,bleafs,no,557.182255667
2,21,nonword,duntz,no,523.202575743
2,22,word,kick,yes,562.620555516
2,23,word,graduate,yes,512.639285997
2,24,word,eternal,yes,536.731329747
2,25,word,infant,yes,399.48040247
2,26,nonword,lawpth,no,491.58483278
2,27,word,expression,yes,500.367475674
2,28,word,mercy,yes,532.416838687
2,29,word,where,yes,491.128980648
2,30,word,favourite,yes,491.892155726
2,31,word,asda,yes,628.647318576
2,32,word,desire,yes,479.966724757
2,33,word,twin,yes,449.442571495
2,34,word,manchester,yes,427.536281291
2,35,nonword,skreets,no,622.980379965
2,36,word,brim,no,658.290841617
2,37,nonword,furge,yes,444.278809708
2,38,word,oxford,yes,543.069075793
2,39,nonword,spleace,no,613.774954341
2,40,word,doorway,yes,537.836323027
2,41,word,cabbage,yes,568.471374456
2,42,word,noun,yes,605.827613268
2,43,word,cure,yes,449.83684551
2,44,word,ducati,no,771.935226396
2,45,word,flock,yes,745.122036897
2,46,word,butcher,yes,455.693366472
2,47,word,detective,yes,473.849920556
2,48,word,snickers,yes,467.271847185
2,49,word,pony,yes,460.67239251
2,50,word,absolute,yes,462.790866382
2,51,word,horizontal,yes,480.871587992
2,52,word,aldi,yes,450.346293859
2,53,word,butterfly,yes,468.457519542
2,54,word,turnip,yes,549.870656338
2,55,word,whisky,yes,507.941639051
2,56,word,ornament,yes,620.011494495
2,57,word,carlsberg,yes,551.321459003
