subject = 21; date = 2017_Feb_09_1412;gender = female;age =19; native language = English
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,longer,8819.92482208
taskNr,trial,type,stimulus,response,RT
1,1,word,incident,no,1233.31798613
1,2,nonword,drufe,no,1019.53539159
1,3,word,heineken,no,638.557339087
1,4,nonword,teigged,no,625.225469004
1,5,word,modern,yes,517.212919891
1,6,nonword,thalck,no,564.614268485
1,7,word,ikea,yes,666.644524783
1,8,word,waitrose ,yes,668.635296635
1,9,word,exhaustion,yes,1061.90236565
1,10,word,hostility,yes,679.56415657
1,11,word,actual,yes,601.496713702
1,12,word,liverpool,yes,582.207352854
1,13,word,note,yes,683.578770608
1,14,word,lamp,yes,564.193763305
1,15,word,water,yes,466.246256139
1,16,word,adventurer,yes,1716.30890481
1,17,word,against,yes,1059.45659336
1,18,nonword,garphed,no,661.819119938
1,19,word,cube,yes,599.77050405
1,20,nonword,gnuicked,no,844.446693547
1,21,nonword,squarl,no,2142.90051721
1,22,word,bush,yes,829.044512007
1,23,word,candle,yes,608.894470148
1,24,word,essay,yes,797.573043499
1,25,word,fidgety,yes,818.783898838
1,26,word,part,yes,438.671374694
1,27,word,dependable,yes,801.448248327
1,28,word,insect,yes,669.295846019
1,29,nonword,semmed,no,1167.22824285
1,30,word,always,yes,676.842133515
1,31,word,flood,yes,598.102737218
1,32,word,jog,yes,546.788266394
1,33,nonword,skrife,no,1697.46969873
1,34,nonword,bloage,no,705.313903745
1,35,word,cathedral,yes,697.241342627
1,36,nonword,phlourche,no,673.830746207
1,37,word,orchestra,yes,595.141809899
1,38,word,merry,yes,679.861789104
1,39,word,twix,yes,1497.08796525
1,40,word,kid,yes,545.073744841
1,41,nonword,scruilds,no,719.80123641
1,42,nonword,ghroil,no,823.028863873
1,43,word,dreamer,yes,674.205636606
1,44,word,butler,no,1483.45789313
1,45,word,patient,yes,675.468008034
1,46,word,which,yes,604.739593342
1,47,word,tesco,yes,592.7513442
1,48,word,raspberry,yes,533.411922399
1,49,word,cambridge,yes,980.14616454
1,50,word,smarties,yes,537.210724317
1,51,nonword,skups,no,863.942742813
1,52,word,pond,yes,841.730657034
1,53,word,gorilla,yes,1100.21053767
