subject = 64; date = 2017_Feb_09_1515;gender = female;age =19; native language = English
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,longer,6361.53114795
taskNr,trial,type,stimulus,response,RT
1,1,word,water,yes,772.178595918
1,2,word,dependable,yes,714.174122892
1,3,word,graze,yes,650.089873834
1,4,word,twix,yes,860.73760689
1,5,nonword,garphed,no,879.205575173
1,6,nonword,skrife,yes,848.355686572
1,7,word,cathedral,yes,610.86924604
1,8,word,evidence,yes,518.88262805
1,9,word,dreamer,yes,606.275916234
1,10,word,essay,yes,506.267506156
1,11,nonword,thalck,no,610.393435007
1,12,word,adventurer,yes,926.349354777
1,13,nonword,phlourche,no,566.128183891
1,14,word,kenco,yes,836.203831863
1,15,word,gratitude,yes,686.711073795
1,16,word,heineken,yes,791.271761085
1,17,word,against,yes,507.820947947
1,18,nonword,skups,no,555.902950513
1,19,nonword,semmed,no,634.628153246
1,20,word,hostility,yes,493.323108196
1,21,word,merry,yes,558.061062893
1,22,nonword,scruilds,no,580.096331065
1,23,word,bush,yes,506.171431665
1,24,word,jog,yes,442.987488936
1,25,word,flood,yes,725.746394713
1,26,nonword,bloage,no,845.6818509
1,27,word,laundry,yes,528.154243741
1,28,word,modern,yes,584.239222622
1,29,word,candle,yes,493.648678119
1,30,nonword,ghroil,no,502.412267884
1,31,word,describe,yes,574.487519581
1,32,word,which,yes,459.8592523
1,33,word,tesco,yes,822.659609799
1,34,word,cube,yes,754.50174545
1,35,word,insect,yes,552.396944433
1,36,word,brutality,yes,582.44545207
1,37,word,smarties,yes,523.788698847
1,38,word,hood,yes,579.196024741
1,39,word,ikea,yes,448.576629384
1,40,word,liverpool,yes,594.753249643
1,41,word,actual,yes,544.085503443
1,42,word,andrex,yes,519.522079314
1,43,word,turn,yes,503.589109088
1,44,word,lamp,yes,471.711480044
1,45,nonword,squarl,no,689.172519276
1,46,nonword,tomps,no,937.710661845
1,47,word,part,yes,472.827882699
1,48,word,raspberry,yes,483.022896802
1,49,nonword,gnuicked,no,547.755719926
1,50,nonword,drufe,no,522.483853354
1,51,word,harbour,yes,537.888271359
1,52,word,cambridge,yes,497.29266655
1,53,word,ability,yes,330.075163318
1,54,word,fidgety,no,497.651021542
1,55,word,tarnish,yes,674.390162199
1,56,word,medicine,yes,484.41241328
1,57,word,note,yes,509.182240756
1,58,word,fell,yes,501.93617176
1,59,word,patient,yes,486.716775547
1,60,word,farmyard,yes,487.497630213
1,61,word,waitrose ,yes,408.252998051
1,62,nonword,teigged,no,620.449611495
1,63,word,incident,yes,480.419192663
1,64,word,gorilla,yes,529.877882767
1,65,word,always,yes,409.288435854
1,66,word,pond,yes,429.495437886
1,67,word,butler,yes,465.616879461
1,68,word,exhaustion,yes,507.124194093
1,69,word,orchestra,yes,483.196800178
1,70,word,kid,yes,364.638316616
taskNr,question,response,RT
1,How long is the M25?,1000,7967.47921356
taskNr,trial,stimulus,response,RT
1,1,cwln,cwln,5554.42961831
1,2,rmwft,rmwft,3085.89287267
1,3,vkrbgc,vkrbgk,3452.77026651
1,4,wrfvgjz,wrfvgjz,8022.96379816
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,8838.76505796
taskNr,trial,type,stimulus,response,RT
2,1,word,asda,yes,455.384233806
2,2,word,absolute,yes,449.518273395
2,3,nonword,phroarlte,no,571.64548229
2,4,word,carlsberg,no,568.990462398
2,5,nonword,spleace,no,646.366916168
2,6,word,abandon,yes,625.047787791
2,7,word,ducati,no,572.350503677
2,8,word,capacity,yes,489.728439901
2,9,word,hoover,yes,546.51530421
2,10,word,aldi,yes,473.24268501
2,11,nonword,vourque,no,578.689994429
2,12,word,butcher,yes,464.023525419
2,13,word,moment,yes,410.20898339
2,14,nonword,quoud,no,494.366528445
2,15,word,detective,yes,511.130528739
2,16,word,gravity,yes,439.24371988
2,17,word,manchester,yes,490.017518627
2,18,word,advantage,yes,370.818443451
2,19,word,feet,yes,376.344009386
2,20,word,hold,yes,349.883613031
2,21,word,doorway,yes,428.120460874
2,22,word,mechanic,yes,447.564853843
2,23,word,haddock,yes,522.39205518
2,24,word,brim,yes,425.788160028
2,25,word,expression,yes,493.298305584
2,26,word,robot,yes,558.073606742
2,27,nonword,lawpth,no,628.089101247
2,28,word,ornament,yes,695.458413575
2,29,nonword,swawte,no,592.060598199
2,30,word,lantern,yes,404.732167419
2,31,word,noun,yes,440.935714192
