subject = 71; date = 2017_Feb_09_1515;gender = female;age =22; native language = other
taskOrder = [1, 2, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,shorter,6314.7616093
taskNr,trial,type,stimulus,response,RT
1,1,word,gravity,yes,1136.02998434
1,2,nonword,spleace,no,726.287398022
1,3,word,aldi,yes,878.112479113
1,4,nonword,bleafs,no,615.190889686
1,5,word,robot,yes,523.19303574
1,6,nonword,flewd,no,1154.60294299
1,7,word,inferno,yes,592.132983729
1,8,word,feet,yes,461.454317439
1,9,word,whisky,yes,416.278999764
1,10,word,errand,yes,819.640542846
1,11,word,detective,yes,470.864381175
1,12,nonword,lawpth,no,560.896293726
1,13,word,graduate,yes,598.910863511
1,14,word,advice,yes,434.955444187
1,15,word,turnip,no,838.350913022
1,16,word,lantern,no,617.45388899
1,17,nonword,swawte,no,628.805376589
1,18,word,snickers,yes,1472.00699942
1,19,word,kleenex,yes,792.675271165
1,20,word,flock,yes,637.197689619
1,21,word,doorway,yes,583.82648183
1,22,word,desire,yes,436.434461735
1,23,nonword,duntz,no,639.883468859
1,24,word,abandon,yes,859.158932697
1,25,word,absolute,yes,396.963681094
1,26,nonword,thrauphth,no,561.760669574
1,27,word,favourite,yes,583.782578819
1,28,word,butterfly,yes,477.188977413
1,29,word,ornament,yes,622.60051677
1,30,word,mercy,yes,433.844185434
1,31,word,asda,yes,1188.55078518
1,32,nonword,vourque,no,648.776674643
1,33,word,oxford,yes,571.43529132
1,34,word,pony,yes,465.416134335
1,35,word,fantasy,yes,434.853098821
1,36,nonword,wrarve,no,565.582224634
1,37,word,pathetic,yes,594.994945452
1,38,word,horizontal,yes,471.640951
1,39,word,where,yes,433.709055651
1,40,nonword,skreets,no,677.153683733
1,41,word,jaw,yes,718.450429849
1,42,word,accurate,yes,405.690397602
1,43,word,cure,yes,449.841978028
1,44,word,gracious,yes,428.541047033
1,45,word,cabbage,yes,496.070682537
1,46,word,haddock,yes,536.728554405
1,47,word,twin,yes,367.491092533
1,48,word,hold,yes,413.025617134
