subject = 15; date = 2017_Feb_09_1412;gender = male;age =18; native language = other
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,10413.158789
taskNr,trial,type,stimulus,response,RT
1,1,word,fell,yes,1650.04373206
1,2,nonword,teigged,no,747.356690548
1,3,word,actual,yes,1154.58029195
1,4,nonword,garphed,no,1288.82717112
1,5,word,turn,yes,641.670211226
1,6,word,hood,yes,612.312998399
1,7,word,tarnish,yes,664.338756413
1,8,word,dreamer,yes,458.997344147
1,9,word,exhaustion,yes,717.11628395
1,10,nonword,skrife,no,836.377947639
1,11,word,pond,yes,766.818598042
1,12,nonword,squarl,no,1804.03560827
1,13,word,insect,yes,583.108021043
1,14,word,evidence,yes,555.751250669
1,15,word,note,yes,441.847477168
1,16,word,laundry,yes,533.307352574
1,17,word,brutality,yes,916.693844783
1,18,nonword,phlourche,no,675.824266676
1,19,word,farmyard,no,1301.08725772
1,20,word,which,yes,525.282775954
1,21,nonword,skups,no,692.628325374
1,22,word,heineken,yes,701.887035582
1,23,word,modern,yes,493.885208756
1,24,word,hostility,yes,551.367211332
1,25,word,lamp,yes,541.372696371
1,26,word,merry,yes,660.79742876
1,27,word,against,yes,446.789713216
1,28,nonword,ghroil,no,586.268189858
1,29,word,waitrose ,yes,583.665932669
1,30,nonword,tomps,no,749.006193189
1,31,word,kenco,no,642.886954618
1,32,nonword,semmed,no,622.224553585
1,33,nonword,thalck,no,585.571441767
1,34,word,medicine,yes,478.897997677
1,35,word,describe,yes,745.031821205
1,36,word,tesco,yes,511.662548137
1,37,word,andrex,yes,952.393916967
1,38,nonword,drufe,no,630.831559152
1,39,word,incident,yes,474.83496421
1,40,word,part,yes,516.315422765
1,41,word,water,yes,539.724334069
1,42,word,gratitude,yes,539.106554565
1,43,word,raspberry,yes,497.850172933
1,44,word,smarties,yes,1219.26268999
1,45,word,fidgety,no,1094.10404011
1,46,nonword,scruilds,no,566.428544549
1,47,word,kid,yes,1843.72943823
1,48,word,adventurer,yes,886.13727876
1,49,word,jog,yes,550.628270639
1,50,word,candle,yes,517.34999675
1,51,word,cambridge,yes,485.423026441
1,52,word,liverpool,yes,454.188813032
1,53,word,gorilla,yes,504.343557246
1,54,word,flood,yes,497.114938347
1,55,word,orchestra,yes,601.908245917
1,56,nonword,gnuicked,no,542.609965893
1,57,word,harbour,yes,629.301507188
1,58,nonword,bloage,no,625.322288754
1,59,word,ability,yes,461.331906388
1,60,word,dependable,no,1199.4113562
1,61,word,ikea,yes,659.050712085
1,62,word,cube,yes,820.97080614
1,63,word,bush,yes,992.153316509
1,64,word,always,yes,468.516622175
1,65,word,graze,yes,733.883851752
1,66,word,essay,yes,620.51774883
1,67,word,cathedral,yes,743.829332068
1,68,word,twix,yes,1022.38859158
1,69,word,patient,yes,921.408582888
1,70,word,butler,yes,696.50833418
taskNr,question,response,RT
1,How long is the M25?,625,11627.3247268
taskNr,trial,stimulus,response,RT
1,1,xbms,xbms,4570.33079
1,2,vbdxk,vbdxk,3369.42302188
1,3,nckbdg,nckbdg,3786.40337723
1,4,zrjfmlb,zrjfmrb,8790.15338721
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,4144.96094904
taskNr,trial,type,stimulus,response,RT
2,1,word,doorway,yes,481.20063038
2,2,word,oxford,yes,538.703159084
2,3,word,ducati,no,609.432783196
2,4,nonword,thrauphth,no,613.420839269
2,5,word,inferno,yes,457.425669749
2,6,word,kleenex,yes,787.573081576
2,7,nonword,vourque,no,664.098999809
2,8,nonword,phroarlte,no,642.041677165
2,9,word,advantage,yes,476.710824456
2,10,word,whisky,yes,390.190334245
2,11,word,feet,yes,467.013653295
2,12,nonword,duntz,no,396.46876436
2,13,word,capacity,yes,369.331224465
2,14,nonword,skreets,yes,566.857597689
2,15,word,butcher,yes,500.210963008
2,16,word,nescafe,yes,580.301927974
2,17,nonword,brule,no,817.735945016
2,18,word,fantasy,yes,460.915682077
2,19,word,turnip,yes,662.9957203
2,20,word,eternal,yes,609.006010734
2,21,word,gravity,yes,549.005851088
2,22,word,haddock,no,795.016939759
2,23,word,flock,yes,487.598226086
2,24,word,abandon,yes,416.346040907
2,25,word,pathetic,yes,531.867387512
2,26,nonword,flewd,no,946.551952209
2,27,word,carlsberg,yes,1024.9594894
2,28,nonword,spleace,no,868.003582953
2,29,word,robot,yes,581.150056274
2,30,word,jaw,yes,386.456289034
2,31,nonword,furge,yes,399.370931122
2,32,word,favourite,yes,395.591272289
2,33,word,hold,yes,560.377327292
2,34,word,asda,no,606.43995936
2,35,word,snickers,yes,698.450904347
2,36,word,kick,yes,523.115273609
2,37,word,where,yes,578.494203077
2,38,word,cabbage,yes,607.847709798
2,39,word,graduate,yes,579.898532495
2,40,word,mercy,yes,553.308926243
2,41,word,hoover,yes,671.400315416
2,42,word,lantern,yes,728.612342362
2,43,word,land,yes,703.844715263
2,44,word,path,yes,487.764145637
2,45,word,absolute,yes,840.549028373
2,46,nonword,quoud,no,691.092286623
2,47,word,manchester,yes,475.699057282
2,48,word,detective,yes,493.130873467
2,49,word,aldi,no,765.890930987
2,50,word,advice,yes,427.113421694
2,51,word,gracious,yes,510.627403983
2,52,word,infant,yes,430.701788398
2,53,word,moment,yes,482.201564319
2,54,nonword,bleafs,no,514.911663515
2,55,word,expression,yes,475.040510599
2,56,word,butterfly,yes,508.506085425
2,57,word,pony,yes,572.620023697
2,58,word,accurate,yes,457.974743735
2,59,nonword,wrarve,no,604.066625539
2,60,word,mechanic,yes,656.13657175
2,61,word,noun,yes,1266.06939429
2,62,word,desire,yes,698.917303642
2,63,nonword,lawpth,no,674.784276071
2,64,word,cure,yes,596.13128057
2,65,word,errand,no,568.834092992
2,66,word,horizontal,yes,502.158664705
2,67,nonword,swawte,no,502.244760421
2,68,word,brim,yes,542.407270357
2,69,word,twin,yes,397.152398538
2,70,word,ornament,yes,697.942597533
taskNr,question,response,RT
2,How tall is Big Ben?,60,4186.68458522
taskNr,trial,stimulus,response,RT
2,1,vxgm,vxgm,2301.89575918
2,2,fgwmt,fgwmt,2585.52354746
2,3,hrwmcz,hrwmcz,4720.46403879
2,4,cnvmdsl,cndmdsl,5120.74952305
taskNr,trial,type,stimulus,response,RT
3,1,practice,scrape,yes,2901.03839413
3,2,practice,portsmouth,yes,1203.28623347
3,3,practice,germany,yes,598.848997241
3,4,practice,thonz,no,562.843883956
3,5,practice,involve,yes,440.927222324
3,6,practice,shrinths,no,619.737185705
3,7,practice,dancer,yes,503.093743977
3,8,practice,carnival,yes,615.155867454
3,9,practice,carrier,yes,747.165398421
3,10,practice,click,yes,521.752281536
3,11,neutral,costume,yes,457.129751372
3,12,neutral,fracture,yes,827.221582997
3,13,neutral,bottle,yes,470.501384945
3,14,expensive,maserati,no,1207.87981038
3,15,neutral,clay,yes,611.390747963
3,16,nonword,dwoacsed,no,663.42078225
3,17,nonword,kulced,no,689.426534129
3,18,neutral,drone,yes,586.020735951
3,19,neutral,forest,yes,446.756073168
3,20,neutral,time,yes,385.551998959
3,21,neutral,stapler,yes,406.402556189
3,22,neutral,piece,yes,434.551293089
3,23,neutral,observer,yes,557.386784138
3,24,neutral,edit,yes,435.447315693
3,25,nonword,vakes,yes,406.266285489
3,26,inexpensive,volkswagen,yes,594.449563308
3,27,neutral,always,yes,511.193297993
3,28,neutral,circus,yes,695.231437821
3,29,neutral,birthplace,yes,495.895629188
3,30,nonword,skronnth,no,640.603992786
3,31,neutral,bluster,yes,571.254180773
3,32,expensive,porsche,yes,528.619697561
3,33,nonword,thourmb,no,720.027003266
3,34,neutral,dove,yes,575.292411831
3,35,neutral,background,yes,516.68204226
3,36,neutral,paper,yes,412.087724118
3,37,neutral,locust,no,688.272224383
3,38,nonword,jouche,no,920.84668007
3,39,inexpensive,citroen,yes,687.975735833
3,40,neutral,cotton,yes,568.574665511
3,41,neutral,ordinate,yes,549.95775038
3,42,neutral,diary,yes,500.06642484
3,43,inexpensive,hyundai,yes,604.090857778
3,44,neutral,soup,yes,568.101139084
3,45,nonword,kirmbed,no,917.407127814
3,46,inexpensive,kia,no,1084.56765698
3,47,neutral,liberal,yes,564.898207496
3,48,inexpensive,fiat,no,642.883818684
3,49,nonword,twimed,no,709.597733461
3,50,expensive,ferrari,yes,485.52394658
3,51,nonword,doarged,no,590.29273683
3,52,neutral,capture,yes,482.988399319
3,53,nonword,sowntse,yes,547.76059918
3,54,neutral,appetite,yes,586.487705415
3,55,nonword,durpths,no,727.201455989
3,56,neutral,write,yes,542.465997896
3,57,expensive,limousine,no,541.185395428
3,58,inexpensive,nissan,yes,859.894906214
3,59,neutral,portrait,yes,1357.65556241
3,60,neutral,day,yes,507.115155011
