subject = 35; date = 2017_Feb_09_1412;gender = female;age =19; native language = other
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,7061.28868012
taskNr,trial,type,stimulus,response,RT
1,1,word,tarnish,yes,1898.91936243
1,2,word,heineken,yes,762.687071809
1,3,word,ikea,yes,497.267474479
1,4,word,brutality,yes,586.06158258
1,5,word,kenco,no,1111.3616045
1,6,word,gratitude,yes,623.68519482
1,7,nonword,thalck,no,923.023744021
1,8,nonword,bloage,no,826.175741444
1,9,word,always,yes,549.33512822
1,10,word,fell,yes,627.40696015
1,11,word,evidence,yes,535.411649209
1,12,word,exhaustion,yes,670.839719212
1,13,word,insect,yes,544.136345183
1,14,nonword,scruilds,no,671.57380929
1,15,word,waitrose ,yes,560.865331121
1,16,nonword,drufe,no,662.926656019
1,17,word,twix,yes,1601.47661858
1,18,word,gorilla,yes,493.496674782
1,19,nonword,gnuicked,no,782.265467482
1,20,word,liverpool,yes,634.851346054
1,21,word,ability,yes,542.159861157
1,22,word,dependable,yes,549.558063532
1,23,word,lamp,yes,491.648193245
1,24,word,graze,yes,588.433192403
1,25,nonword,tomps,no,793.162784976
1,26,word,hostility,yes,461.694182944
1,27,word,against,yes,416.536098404
1,28,word,kid,yes,476.054124825
1,29,word,patient,yes,454.217012419
1,30,word,jog,yes,568.298028578
1,31,word,bush,yes,797.661117802
1,32,word,fidgety,yes,586.226360872
1,33,word,note,yes,414.961867209
1,34,word,part,yes,411.822812632
1,35,word,adventurer,yes,575.992432743
1,36,word,medicine,yes,509.403479839
1,37,word,orchestra,yes,534.168114886
1,38,word,which,yes,765.639681777
1,39,nonword,squarl,no,930.774879816
1,40,nonword,skups,no,802.626987628
1,41,word,pond,yes,495.144742628
1,42,word,candle,yes,527.914522856
1,43,nonword,semmed,no,759.321945952
1,44,word,essay,yes,485.926281952
1,45,word,dreamer,yes,567.430519441
1,46,nonword,garphed,no,717.45914183
1,47,word,modern,yes,732.712820551
1,48,word,andrex,no,667.295846011
1,49,word,water,yes,684.596994543
1,50,word,raspberry,yes,645.221829182
1,51,nonword,skrife,no,655.881387036
1,52,word,smarties,yes,650.5816844
1,53,word,cathedral,yes,492.538509076
1,54,word,harbour,yes,534.007612878
1,55,word,flood,yes,452.712341619
1,56,word,incident,yes,479.621089791
1,57,word,hood,yes,409.710058651
1,58,word,cambridge,yes,445.917090896
1,59,word,tesco,yes,448.733430938
1,60,word,butler,yes,466.879567044
1,61,word,laundry,yes,405.032978451
1,62,word,turn,yes,337.897805526
1,63,word,cube,yes,401.488820178
1,64,word,actual,yes,397.663284442
1,65,word,farmyard,yes,587.233275844
1,66,word,describe,yes,527.90140899
1,67,nonword,ghroil,no,623.333116673
1,68,word,merry,yes,562.657366099
1,69,nonword,phlourche,no,664.71042356
1,70,nonword,teigged,no,754.714141076
taskNr,question,response,RT
