subject = 49; date = 2017_Feb_09_1414;gender = female;age =18; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,6269.54375816
taskNr,trial,type,stimulus,response,RT
1,1,word,water,yes,1611.27075947
1,2,word,fidgety,yes,768.149219382
1,3,nonword,bloage,no,735.28207999
1,4,word,pond,yes,735.04913852
1,5,word,hood,yes,518.856440878
1,6,word,butler,yes,672.051377744
1,7,nonword,gnuicked,no,722.506064563
1,8,word,liverpool,yes,706.979846986
1,9,word,exhaustion,yes,819.456366238
1,10,nonword,skrife,no,727.870871431
1,11,word,incident,yes,704.976052746
1,12,word,cambridge,yes,714.127635754
1,13,word,flood,yes,547.264415003
1,14,word,actual,yes,474.411270759
1,15,nonword,garphed,no,652.992162717
1,16,word,raspberry,yes,488.110032966
1,17,word,hostility,yes,705.309137276
1,18,word,kenco,no,915.147104559
1,19,word,fell,yes,547.567021211
1,20,word,tarnish,yes,786.725446291
1,21,word,describe,yes,657.14809977
1,22,word,essay,yes,564.311749706
1,23,word,adventurer,yes,602.823598929
1,24,nonword,scruilds,no,631.281022579
1,25,word,evidence,yes,491.128941967
1,26,word,bush,yes,588.988928283
1,27,nonword,thalck,no,578.839024693
1,28,word,orchestra,yes,633.343596443
1,29,word,always,yes,365.199353113
1,30,word,graze,yes,491.738819432
1,31,word,andrex,yes,733.620700379
1,32,word,patient,yes,470.081171859
1,33,nonword,squarl,no,560.620140574
1,34,word,lamp,yes,463.795795235
1,35,word,medicine,yes,594.342228027
1,36,nonword,teigged,no,600.832555825
1,37,word,dreamer,yes,438.687877093
1,38,word,cathedral,yes,426.578030727
1,39,word,part,yes,399.145673946
1,40,word,waitrose ,yes,421.020090813
1,41,word,modern,yes,361.601044971
1,42,word,laundry,yes,376.859799713
1,43,nonword,ghroil,no,487.438887852
1,44,word,twix,yes,673.987995273
1,45,word,cube,yes,484.436462026
1,46,word,dependable,yes,542.971014493
1,47,nonword,tomps,no,534.812465012
1,48,nonword,phlourche,no,654.718542017
1,49,word,brutality,yes,521.843627543
1,50,word,tesco,yes,434.379859427
1,51,word,kid,yes,486.973315918
1,52,word,candle,yes,408.857062885
1,53,word,note,yes,358.070846551
1,54,word,insect,yes,285.986502457
1,55,word,turn,yes,247.914722897
1,56,word,against,yes,307.1508988
1,57,nonword,drufe,yes,269.144429931
1,58,word,merry,yes,399.744044287
1,59,word,ikea,yes,469.632394103
1,60,word,heineken,yes,768.149841388
1,61,nonword,semmed,no,582.60558562
1,62,nonword,skups,no,596.433725197
1,63,word,jog,yes,522.322572619
1,64,word,gratitude,yes,475.559805935
1,65,word,which,yes,374.090315358
1,66,word,gorilla,yes,476.596068918
1,67,word,harbour,yes,455.153635628
1,68,word,farmyard,yes,578.39428998
1,69,word,smarties,yes,440.932076881
1,70,word,ability,yes,429.475337438
taskNr,question,response,RT
1,How long is the M25?,500,22234.5801455
taskNr,trial,stimulus,response,RT
1,1,mzdg,mzdg,4385.01959321
1,2,mtcdl,mtcdl,3584.57050445
1,3,hnsgbf,hnsbjl,5918.64464763
1,4,vsftkwl,vfskw,6418.84368974
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,4693.12154009
taskNr,trial,type,stimulus,response,RT
2,1,word,whisky,yes,546.567767618
2,2,word,gracious,yes,474.436773031
2,3,word,nescafe,yes,564.96516763
2,4,nonword,lawpth,yes,515.537102692
2,5,nonword,vourque,no,644.717609006
2,6,nonword,spleace,no,537.175779064
2,7,nonword,brule,no,657.026808485
2,8,word,brim,yes,580.153946632
