subject = 5; date = 2017_Feb_09_1412;gender = female;age =18; native language = other
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,10210.6049701
taskNr,trial,type,stimulus,response,RT
1,1,word,bush,yes,1375.68545714
1,2,word,pond,yes,661.179492716
1,3,nonword,skups,no,703.795227455
1,4,word,water,yes,520.397583023
1,5,word,describe,yes,495.825321181
1,6,word,essay,yes,433.2833956
1,7,word,brutality,yes,756.08284073
1,8,nonword,thalck,no,497.976021143
1,9,word,turn,yes,482.729256852
1,10,word,exhaustion,yes,436.209248379
1,11,word,dreamer,yes,359.037487535
1,12,word,heineken,no,517.240238842
1,13,word,dependable,yes,525.317338062
1,14,word,jog,yes,613.414792344
1,15,word,farmyard,yes,497.421526117
1,16,nonword,semmed,no,1394.83335917
1,17,word,gorilla,yes,558.922882425
1,18,word,flood,yes,396.98576997
1,19,word,lamp,yes,473.798035411
1,20,word,incident,yes,443.281413987
1,21,nonword,bloage,no,934.101168998
1,22,word,tarnish,no,1124.48659306
1,23,word,laundry,yes,507.429807913
1,24,nonword,phlourche,no,747.51139991
1,25,word,andrex,yes,530.795294559
1,26,word,smarties,yes,538.183907047
1,27,word,medicine,yes,512.923158938
1,28,word,butler,yes,976.980609819
1,29,nonword,scruilds,no,806.032736553
1,30,word,cambridge,yes,465.873743407
1,31,word,hostility,yes,595.346516697
1,32,word,ability,yes,520.734556485
1,33,nonword,squarl,no,816.137663089
1,34,word,tesco,yes,483.313400997
1,35,word,fell,yes,476.096125785
1,36,word,graze,yes,510.187744163
1,37,word,harbour,yes,854.280089727
1,38,nonword,ghroil,no,976.752539864
1,39,word,against,yes,437.822843902
1,40,word,candle,yes,441.331985872
1,41,word,waitrose ,yes,452.14963099
1,42,word,cathedral,yes,446.96759549
1,43,nonword,drufe,no,801.77267408
1,44,word,which,yes,533.645028947
1,45,word,always,yes,412.375363288
1,46,word,ikea,yes,432.531619677
1,47,word,cube,yes,603.339229943
1,48,word,modern,yes,631.328550633
1,49,word,kenco,no,834.648679709
1,50,word,kid,yes,493.205366889
1,51,word,note,yes,445.928451372
1,52,word,fidgety,yes,801.42572266
1,53,word,liverpool,yes,453.995572636
1,54,word,part,yes,472.164769191
1,55,word,patient,yes,529.567992548
1,56,word,adventurer,yes,448.989150813
1,57,word,insect,yes,459.150239825
1,58,word,twix,yes,589.265315095
1,59,word,orchestra,yes,449.931650423
1,60,nonword,gnuicked,no,692.031661747
