subject = 54; date = 2017_Feb_09_1515;gender = female;age =21; native language = other
taskOrder = [1, 2, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,shorter,7257.9161243
taskNr,trial,type,stimulus,response,RT
1,1,word,absolute,no,688.714074204
1,2,word,lantern,yes,921.315420885
1,3,nonword,phroarlte,no,825.05329675
1,4,nonword,skreets,no,588.943397161
1,5,word,brim,no,642.310062889
1,6,nonword,bleafs,no,668.950490188
1,7,nonword,duntz,no,534.219437512
1,8,word,abandon,yes,572.987136431
1,9,word,oxford,yes,378.354962915
1,10,word,pony,yes,696.551657282
1,11,word,pathetic,yes,473.169990582
1,12,word,cure,yes,395.311020082
1,13,word,inferno,no,608.176151291
1,14,word,kick,yes,500.136841321
1,15,word,hoover,no,580.240293406
1,16,word,land,yes,441.641764482
1,17,word,mercy,yes,444.440453313
1,18,word,ducati,no,695.249099517
1,19,word,robot,yes,495.852854801
1,20,word,gravity,yes,464.624824002
1,21,word,eternal,yes,547.431176063
1,22,nonword,lawpth,no,898.146485211
1,23,nonword,flewd,no,667.243395466
1,24,nonword,swawte,yes,628.536420176
1,25,word,flock,yes,575.921526179
1,26,word,gracious,yes,573.977525113
1,27,word,cabbage,yes,643.307293532
1,28,word,desire,yes,590.633957181
1,29,nonword,brule,no,740.019853227
1,30,word,hold,yes,555.275316117
1,31,word,horizontal,yes,529.296288034
1,32,word,infant,yes,504.715321818
1,33,word,asda,no,625.481438823
1,34,word,capacity,yes,484.828580637
1,35,word,butcher,yes,541.556124575
1,36,word,where,yes,445.016897051
1,37,word,ornament,yes,503.807323053
1,38,word,accurate,yes,479.918260127
1,39,word,snickers,yes,506.058076629
1,40,word,path,yes,506.12393138
1,41,word,expression,yes,530.896475539
1,42,word,turnip,yes,530.976299662
1,43,word,graduate,yes,459.101568675
1,44,word,fantasy,yes,381.945050322
1,45,word,carlsberg,no,922.73087264
1,46,word,doorway,yes,538.495441899
1,47,word,advice,yes,433.918785769
1,48,word,kleenex,yes,556.743223686
1,49,nonword,spleace,no,770.758676343
1,50,word,moment,yes,479.996943846
1,51,word,butterfly,yes,505.430032266
1,52,nonword,wrarve,no,673.515286529
1,53,nonword,quoud,no,755.453836871
1,54,word,manchester,yes,553.374648094
1,55,word,nescafe,yes,751.392502338
1,56,word,detective,yes,469.310781918
1,57,nonword,thrauphth,no,687.447152101
1,58,word,favourite,yes,560.058488278
1,59,word,mechanic,yes,462.140299845
1,60,word,advantage,yes,472.908281721
1,61,word,noun,yes,450.370811392
1,62,word,haddock,no,612.504611257
1,63,nonword,furge,no,792.473103618
1,64,nonword,vourque,no,597.046110313
1,65,word,feet,yes,537.66128025
1,66,word,whisky,yes,417.127508204
1,67,word,errand,yes,724.611242535
1,68,word,jaw,yes,396.530902945
1,69,word,aldi,yes,465.427625924
1,70,word,twin,yes,482.847803505
taskNr,question,response,RT
1,How tall is Big Ben?,14,14768.7257284
taskNr,trial,stimulus,response,RT
1,1,tcwh,tcwd,8206.42760512
1,2,rsczb,rsczb,4653.73459738
1,3,kcvnfb,kcvnfb,3519.52781784
1,4,cnslvjg,clsnvjg,4570.31531073
taskNr,question,response,RT
