subject = 86; date = 2017_Feb_09_1515;gender = female;age =18; native language = other
taskOrder = [2, 1, 4, 3, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,16192.0902698
taskNr,trial,type,stimulus,response,RT
1,1,nonword,phlourche,no,2337.53978742
1,2,nonword,semmed,no,1903.42945031
1,3,nonword,thalck,no,1470.35027176
1,4,word,dreamer,yes,1510.96885286
1,5,word,laundry,yes,766.210100337
1,6,word,candle,yes,771.99821535
1,7,word,tesco,yes,977.854181008
1,8,word,kid,yes,646.874523372
1,9,word,cathedral,yes,674.166727244
1,10,word,andrex,no,859.392394748
1,11,nonword,tomps,no,1485.12346391
1,12,nonword,drufe,no,989.049820331
1,13,word,against,yes,826.05578292
1,14,word,pond,no,1485.87267174
1,15,word,raspberry,no,1318.41246628
1,16,word,brutality,yes,829.834321863
1,17,word,heineken,no,873.673242182
1,18,word,bush,yes,1290.73511028
1,19,word,always,yes,618.839953764
1,20,word,cambridge,yes,686.080499931
1,21,word,modern,yes,623.358862838
1,22,word,hostility,yes,634.598975681
1,23,nonword,teigged,no,837.200106631
1,24,word,butler,no,1007.66113456
1,25,word,gratitude,yes,787.310791522
1,26,word,waitrose ,yes,1127.77015171
1,27,nonword,squarl,no,1086.60249365
1,28,word,smarties,yes,791.611894383
1,29,nonword,bloage,no,1060.73828899
1,30,word,turn,yes,743.01402198
1,31,word,ikea,yes,621.543430825
1,32,word,fell,no,832.788105035
1,33,word,kenco,no,1211.92204019
1,34,nonword,gnuicked,no,799.419848583
1,35,word,dependable,yes,1419.17778148
1,36,word,patient,yes,670.541850006
1,37,word,describe,yes,655.77492975
1,38,word,jog,no,1442.34506608
1,39,nonword,ghroil,no,716.319644896
1,40,word,exhaustion,yes,668.208985648
1,41,nonword,skrife,no,773.465271457
1,42,word,which,yes,747.290892483
1,43,word,farmyard,yes,2986.37884314
1,44,word,orchestra,yes,653.832634169
1,45,word,incident,yes,504.470586893
1,46,word,essay,yes,617.191012367
1,47,word,graze,no,2012.41381474
1,48,nonword,garphed,no,1007.26543424
1,49,word,gorilla,yes,627.607224669
1,50,word,merry,yes,638.945692408
1,51,word,tarnish,no,841.493797227
1,52,word,flood,yes,707.94493836
1,53,word,insect,yes,596.515100333
1,54,nonword,scruilds,no,857.124245056
1,55,word,evidence,yes,586.944170049
1,56,nonword,skups,no,839.621632942
1,57,word,liverpool,yes,778.017535675
1,58,word,fidgety,yes,2183.1183067
1,59,word,hood,yes,890.505330419
1,60,word,note,yes,578.930383257
1,61,word,adventurer,yes,512.214681672
1,62,word,lamp,yes,496.295726116
1,63,word,harbour,yes,737.037464671
1,64,word,twix,yes,663.529857848
1,65,word,medicine,yes,553.487821802
1,66,word,water,yes,495.520005235
1,67,word,part,yes,584.237271949
1,68,word,actual,yes,540.950849638
1,69,word,cube,yes,475.588169473
1,70,word,ability,yes,493.030058118
taskNr,question,response,RT
1,How long is the M25?,50,21451.9658865
taskNr,trial,stimulus,response,RT
1,1,cxjs,cxjs,5437.76030197
1,2,bsfcz,bfscz,5671.29761483
1,3,rndxkg,rndxkg,6121.57293729
1,4,bjcsvxz,bjxkzc,11275.6215246
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,13063.3522488
taskNr,trial,type,stimulus,response,RT
2,1,word,whisky,yes,1211.81256691
2,2,word,absolute,yes,639.365625102
2,3,word,gracious,yes,497.990281394
2,4,word,kleenex,yes,1226.67157016
2,5,word,feet,yes,509.51918705
2,6,nonword,skreets,no,821.518628276
2,7,word,capacity,yes,480.659576555
2,8,nonword,duntz,no,698.089776648
2,9,nonword,thrauphth,no,2434.57189245
2,10,word,mercy,yes,619.748239944
2,11,word,path,yes,503.063969183
2,12,word,moment,yes,455.123791777
2,13,word,haddock,yes,713.216761389
2,14,word,inferno,yes,473.080546959
2,15,nonword,phroarlte,no,1186.44897446
2,16,word,snickers,yes,1390.60354276
2,17,word,carlsberg,yes,1066.64956146
2,18,nonword,brule,no,795.546660855
2,19,word,errand,yes,600.04989017
2,20,word,asda,no,772.011329347
2,21,word,kick,yes,657.16529754
2,22,word,advantage,yes,515.096337913
2,23,word,aldi,no,1091.11256505
2,24,word,brim,yes,827.369177277
2,25,word,pony,yes,558.521882544
2,26,word,butcher,yes,828.51722138
2,27,word,detective,yes,543.636936403
2,28,word,graduate,yes,558.350830528
2,29,word,where,yes,524.375339432
2,30,nonword,quoud,no,1355.70180503
2,31,word,mechanic,yes,609.052927772
2,32,word,pathetic,yes,669.009794161
2,33,word,turnip,no,894.252509825
2,34,word,desire,yes,486.67547584
2,35,word,horizontal,yes,583.387713617
2,36,word,expression,yes,476.073672107
2,37,nonword,lawpth,no,821.494395917
2,38,nonword,flewd,yes,1776.52909808
2,39,word,ornament,yes,532.9550233
2,40,nonword,furge,yes,555.637090351
2,41,word,infant,yes,441.638621269
2,42,word,nescafe,yes,732.431033961
2,43,word,twin,yes,490.935811307
2,44,word,noun,yes,651.683935794
2,45,word,lantern,yes,517.616789322
2,46,word,gravity,yes,612.962321509
2,47,word,flock,yes,1136.93597382
2,48,word,ducati,yes,615.132401392
2,49,word,doorway,yes,627.105757187
2,50,word,hold,yes,438.42455394
2,51,word,oxford,yes,537.199393904
2,52,word,advice,yes,519.861846988
2,53,word,robot,yes,503.262389509
2,54,word,eternal,yes,519.29851569
2,55,word,abandon,yes,798.685465285
2,56,word,favourite,yes,538.458906885
2,57,word,cure,yes,489.181672921
2,58,word,land,yes,489.869872181
2,59,nonword,bleafs,no,626.64534217
2,60,word,accurate,yes,445.911215458
2,61,word,butterfly,yes,512.728407892
2,62,word,cabbage,yes,592.726583331
2,63,word,hoover,yes,597.43478999
2,64,word,fantasy,yes,570.060481143
2,65,word,manchester,yes,495.399698659
2,66,nonword,vourque,no,712.093519833
2,67,nonword,swawte,no,1591.94915193
2,68,word,jaw,yes,555.806431847
2,69,nonword,wrarve,no,825.800060149
2,70,nonword,spleace,no,1428.90294366
taskNr,question,response,RT
2,How tall is Big Ben?,40,16698.3092934
taskNr,trial,stimulus,response,RT
