subject = 1; date = 2017_Feb_09_1412;gender = female;age =19; native language = other
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,8120.56741228
taskNr,trial,type,stimulus,response,RT
1,1,word,butler,yes,1905.81216142
1,2,word,kenco,yes,1121.43264816
1,3,nonword,semmed,no,1112.33298952
1,4,nonword,phlourche,no,999.896798894
1,5,word,heineken,yes,1675.56077833
1,6,word,harbour,yes,820.724551653
1,7,word,adventurer,yes,656.557233568
1,8,word,which,yes,642.528723838
1,9,word,twix,yes,869.146116253
1,10,word,ikea,yes,638.91754004
1,11,word,modern,yes,657.546766932
1,12,word,lamp,yes,539.508067071
1,13,nonword,skrife,no,882.201342523
1,14,word,always,yes,771.276107465
1,15,nonword,garphed,no,808.506052665
1,16,word,hood,yes,692.35975339
1,17,word,insect,yes,676.91408137
1,18,word,water,yes,646.192078377
1,19,word,ability,yes,545.504279988
1,20,word,cube,yes,472.185018501
1,21,word,tarnish,yes,2081.56081141
1,22,nonword,tomps,no,849.744591498
1,23,nonword,thalck,no,796.222839141
1,24,word,raspberry,yes,736.702023016
1,25,word,turn,yes,575.284073901
1,26,word,graze,yes,820.607096248
1,27,word,liverpool,yes,679.794874959
1,28,nonword,ghroil,no,753.69400128
1,29,word,cambridge,yes,664.274510404
1,30,word,note,yes,522.909792533
1,31,word,hostility,yes,818.966711653
1,32,nonword,squarl,no,838.795010073
1,33,word,bush,yes,737.942717111
1,34,word,cathedral,yes,536.520936424
1,35,word,fell,yes,527.215160648
1,36,nonword,skups,no,678.60179022
1,37,word,orchestra,yes,560.508353883
1,38,nonword,scruilds,no,734.578132644
1,39,word,evidence,yes,533.142667846
1,40,word,brutality,yes,531.823575133
1,41,word,dependable,yes,531.272218883
1,42,word,waitrose ,yes,627.305703936
1,43,word,gorilla,yes,590.632816689
1,44,word,kid,yes,403.995593719
1,45,nonword,gnuicked,no,640.127729916
1,46,word,medicine,yes,483.446483951
1,47,word,merry,yes,484.176018916
1,48,word,actual,yes,429.025570498
1,49,word,exhaustion,yes,536.424292281
1,50,word,essay,yes,487.142623373
1,51,word,flood,yes,511.894641357
1,52,word,candle,yes,576.642793574
1,53,word,part,yes,582.650695011
1,54,nonword,teigged,no,740.016717435
1,55,word,describe,yes,554.61391664
1,56,word,against,yes,528.606950291
1,57,word,farmyard,yes,559.988927256
1,58,word,patient,yes,486.03591969
1,59,word,smarties,yes,774.792357639
1,60,word,dreamer,yes,540.682051054
1,61,word,incident,yes,452.056524562
1,62,word,laundry,yes,494.217031388
1,63,nonword,drufe,no,1031.61033083
1,64,word,jog,yes,626.589853098
1,65,word,tesco,yes,493.886901837
1,66,nonword,bloage,no,622.670491372
1,67,word,fidgety,yes,1049.93337541
1,68,word,andrex,yes,635.637341009
1,69,word,pond,yes,470.247859441
1,70,word,gratitude,yes,543.677734284
taskNr,question,response,RT
1,How long is the M25?,500,8925.37504483
taskNr,trial,stimulus,response,RT
1,1,clmv,clmv,4353.58412915
1,2,mzwsg,mzwsg,3903.11125707
1,3,jtdnkw,jtdnkw,4954.01192913
1,4,hfbkwgd,hfbkwgd,5654.56562307
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,5096.02008601
taskNr,trial,type,stimulus,response,RT
2,1,word,mechanic,yes,857.430223783
2,2,word,feet,yes,619.24062224
2,3,word,butterfly,yes,534.584347522
2,4,word,hoover,yes,517.288467643
2,5,word,eternal,yes,540.712840317
2,6,nonword,spleace,no,667.41216644
2,7,nonword,wrarve,no,604.644221283
2,8,word,cure,no,592.674317231
2,9,nonword,duntz,no,597.293564977
2,10,word,robot,yes,489.997474127
2,11,word,ornament,yes,554.729946627
2,12,word,path,yes,520.810419548
2,13,word,haddock,yes,752.193593886
2,14,word,manchester,yes,502.062881977
2,15,word,desire,yes,406.139440107
2,16,word,jaw,yes,482.293026173
2,17,word,expression,yes,491.051151839
2,18,nonword,lawpth,no,691.896773787
2,19,word,fantasy,yes,580.393099328
2,20,word,abandon,yes,633.696190736
2,21,word,detective,yes,612.371191033
2,22,word,carlsberg,yes,680.364191605
2,23,word,butcher,yes,609.605001999
2,24,word,aldi,yes,517.615461242
2,25,word,advice,yes,501.024884012
2,26,nonword,vourque,no,629.075802644
2,27,word,moment,yes,592.40434083
2,28,word,asda,yes,517.086911874
2,29,nonword,brule,no,596.47479812
2,30,word,flock,yes,1257.11218189
2,31,nonword,swawte,no,602.617260141
2,32,word,where,yes,510.60719318
2,33,word,capacity,yes,542.671665928
2,34,word,advantage,yes,557.41973262
2,35,word,favourite,yes,531.464651911
2,36,nonword,quoud,no,698.791577641
2,37,nonword,flewd,no,594.698712608
2,38,word,kick,yes,535.389145181
2,39,word,ducati,no,518.122914247
2,40,word,twin,yes,645.508442249
2,41,word,absolute,yes,536.136355469
2,42,nonword,bleafs,no,654.855555505
2,43,nonword,furge,no,1632.75284131
2,44,word,snickers,yes,603.281225325
2,45,word,horizontal,yes,535.30105362
2,46,word,doorway,yes,542.021669957
2,47,word,inferno,yes,1228.69338834
2,48,word,noun,yes,511.580191538
2,49,word,gracious,yes,535.637455047
2,50,nonword,thrauphth,no,870.314113403
2,51,word,graduate,yes,591.444456411
2,52,word,cabbage,yes,580.11742121
2,53,word,pathetic,yes,593.478829804
2,54,word,kleenex,yes,702.124517557
2,55,word,lantern,yes,534.099131226
2,56,word,accurate,yes,524.787083559
2,57,word,oxford,yes,620.160024453
2,58,word,brim,yes,743.458560188
2,59,word,hold,yes,558.034948117
2,60,word,land,yes,548.077465835
2,61,word,mercy,yes,562.783339803
2,62,nonword,phroarlte,no,936.800719792
2,63,nonword,skreets,no,727.215502746
2,64,word,infant,yes,638.436885114
2,65,word,nescafe,yes,689.063304468
2,66,word,errand,yes,561.667513379
2,67,word,whisky,yes,615.687881043
2,68,word,turnip,yes,547.007253161
2,69,word,gravity,yes,521.705304374
2,70,word,pony,yes,665.138891025
taskNr,question,response,RT
2,How tall is Big Ben?,18,7758.55671243
taskNr,trial,stimulus,response,RT
2,1,fxvg,fxvg,3102.5730718
2,2,xdnzl,xdnzl,4253.46479217
2,3,lbzhxg,lbzhxg,5487.7775098
2,4,zrbxnsv,zrbxnsv,4303.5236054
taskNr,trial,type,stimulus,response,RT
3,1,practice,festival,yes,939.932103938
3,2,practice,france,yes,546.360963301
3,3,practice,sought,yes,689.050190515
3,4,practice,jenths,no,681.667319514
3,5,practice,absorb,yes,506.94611932
3,6,practice,dentist,yes,491.037182612
3,7,practice,chase,yes,523.775598587
3,8,practice,cabinet,yes,491.180865938
3,9,practice,glasgow,yes,507.9313764
3,10,practice,woned,no,667.960386723
3,11,winter,snow,yes,493.283659962
3,12,neutral,basin,yes,582.028352364
3,13,winter,winter,yes,634.706535362
3,14,nonword,frusk,no,717.319028859
3,15,neutral,predator,yes,724.573041021
3,16,nonword,floaphts,no,587.80761488
3,17,neutral,horse,yes,520.495399571
3,18,neutral,clean,yes,559.841822906
3,19,neutral,tiger,yes,589.902141393
3,20,nonword,sproped,no,554.599662355
3,21,summer,summer,yes,568.63102295
3,22,neutral,citizen,yes,573.956713692
3,23,nonword,splooged,no,603.340808288
3,24,neutral,sector,yes,1479.28223338
3,25,winter,hibernate,yes,591.95875148
3,26,winter,frost,yes,548.641365865
3,27,summer,suncream,yes,570.649431509
3,28,neutral,land,yes,552.023625642
3,29,neutral,eat,yes,446.067153709
3,30,winter,january,yes,488.860266269
3,31,neutral,analyse,yes,617.601948165
3,32,neutral,dog,yes,444.892599568
3,33,neutral,water,yes,471.753113277
3,34,summer,sandcastle,yes,505.167182957
3,35,neutral,equipment,yes,529.247538419
3,36,neutral,agility,yes,528.596687189
3,37,winter,freezing,yes,632.001639809
3,38,neutral,horn,yes,707.293411033
3,39,nonword,sckood,no,747.234238588
3,40,summer,august,yes,577.81449685
3,41,nonword,gluphs,no,679.162269225
3,42,neutral,sobering,yes,672.447354606
3,43,neutral,dexterity,yes,769.69929703
3,44,summer,hot,yes,550.903237832
3,45,neutral,pencil,yes,764.961453518
3,46,nonword,glebb,no,690.80717527
3,47,nonword,broge,no,675.414529236
3,48,neutral,house,yes,644.682833328
3,49,nonword,geigs,no,647.313321431
3,50,neutral,shoe,yes,521.923110035
3,51,summer,sandals,yes,617.290349212
3,52,neutral,trunk,yes,596.634161164
3,53,neutral,buffalo,yes,625.340891536
3,54,neutral,boldly,yes,612.685925938
3,55,neutral,table,yes,584.642875663
3,56,neutral,devil,yes,533.307732621
3,57,neutral,voice,yes,508.043130074
3,58,summer,barbeque,yes,588.111231424
3,59,neutral,cow,yes,496.799339962
3,60,neutral,hair,yes,481.559785097
3,61,nonword,fluilts,no,610.985103107
