subject = 97; date = 2017_Feb_09_1515;gender = female;age =18; native language = other
taskOrder = [1, 2, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,taller,6944.46896203
taskNr,trial,type,stimulus,response,RT
1,1,word,brim,yes,1531.97752126
1,2,nonword,thrauphth,no,747.37279024
1,3,word,whisky,yes,513.923313003
1,4,word,advice,yes,522.006070241
1,5,word,twin,yes,457.384495996
1,6,word,abandon,no,491.518978029
1,7,nonword,brule,yes,756.301967427
1,8,word,asda,yes,746.195100248
1,9,word,mercy,yes,464.701511897
1,10,nonword,spleace,no,722.847130615
1,11,nonword,quoud,no,802.083636168
1,12,nonword,skreets,no,829.940525349
1,13,word,where,yes,465.110325254
1,14,word,detective,yes,483.965340536
1,15,word,land,yes,420.660863165
1,16,word,butterfly,yes,504.826220218
1,17,word,butcher,yes,432.913002558
1,18,word,desire,yes,436.428682413
1,19,word,cure,yes,479.174470529
1,20,word,capacity,yes,361.382370349
1,21,nonword,furge,yes,320.247602649
1,22,nonword,phroarlte,no,624.471379444
1,23,word,manchester,no,427.799701225
1,24,word,snickers,yes,511.276004836
1,25,word,feet,yes,343.361801933
1,26,word,mechanic,yes,342.266786844
1,27,word,inferno,yes,405.160740018
1,28,word,infant,yes,377.987486776
1,29,word,turnip,yes,392.196170986
1,30,word,lantern,yes,461.03559155
1,31,word,advantage,yes,431.876715273
1,32,word,carlsberg,yes,347.339891363
1,33,word,pathetic,yes,306.232776958
1,34,word,errand,yes,370.441831648
1,35,word,robot,yes,391.985492781
1,36,word,path,yes,284.854751546
1,37,nonword,duntz,yes,277.801725082
1,38,word,noun,yes,576.064068824
1,39,word,nescafe,yes,621.412692126
1,40,word,absolute,yes,496.734055225
1,41,word,gravity,yes,377.545318566
1,42,word,hoover,yes,407.097043935
1,43,word,graduate,yes,347.907497548
1,44,word,gracious,yes,427.507487591
1,45,word,cabbage,yes,406.910882331
1,46,word,horizontal,yes,443.103685044
1,47,word,accurate,yes,446.586010046
1,48,word,moment,yes,425.398992375
1,49,word,kick,yes,317.571500782
1,50,nonword,bleafs,yes,333.12892681
1,51,nonword,lawpth,no,444.712710101
1,52,word,ornament,no,343.533423729
1,53,word,doorway,yes,439.075421076
1,54,nonword,swawte,yes,473.853341304
1,55,word,ducati,no,683.98934463
1,56,word,favourite,no,517.259959131
1,57,word,fantasy,yes,396.71221748
1,58,word,haddock,yes,434.256612789
1,59,word,flock,yes,405.022473074
1,60,nonword,flewd,yes,441.20928878
1,61,word,jaw,yes,716.659625061
1,62,word,hold,yes,683.936888818
1,63,word,aldi,yes,716.553287581
1,64,word,eternal,yes,588.430242613
1,65,nonword,vourque,no,785.79696035
1,66,word,oxford,yes,591.03906434
1,67,word,expression,yes,492.387064733
1,68,nonword,wrarve,no,757.104769349
1,69,word,kleenex,yes,771.047753748
1,70,word,pony,yes,744.923331775
taskNr,question,response,RT
1,How tall is Big Ben?,50,7894.88282101
taskNr,trial,stimulus,response,RT
1,1,xgct,xgct,4970.65952374
1,2,zgbhn,zgbhn,3703.02966563
1,3,dmlhxk,dlmhxg,5254.2102919
1,4,rxkfvdn,rxkfvdn,6705.31320386
taskNr,question,response,RT
2,Is the M25 longer or shorter than 600 miles?,longer,7128.3000838
taskNr,trial,type,stimulus,response,RT
2,1,word,dependable,yes,534.882262349
2,2,word,fidgety,yes,389.639235567
2,3,word,waitrose ,yes,378.461584914
2,4,word,raspberry,yes,423.9747026
2,5,word,always,yes,331.501941197
2,6,word,tesco,yes,371.074722614
2,7,nonword,ghroil,yes,368.598465808
2,8,word,merry,yes,486.100919079
2,9,nonword,squarl,yes,366.889945697
2,10,word,heineken,yes,716.38252167
2,11,word,evidence,yes,491.671498865
2,12,word,kid,yes,380.453765392
2,13,word,cube,yes,377.947860397
2,14,word,farmyard,yes,375.489849132
2,15,word,note,yes,412.994902115
2,16,nonword,thalck,no,737.15046281
2,17,word,water,yes,527.723183855
2,18,word,kenco,no,967.096519191
2,19,word,hood,yes,636.17871888
2,20,word,gorilla,yes,542.774867266
2,21,word,dreamer,yes,493.552781176
2,22,word,incident,yes,454.310984351
2,23,word,part,yes,296.434658114
2,24,nonword,skrife,yes,225.351611152
2,25,word,laundry,yes,540.996215772
2,26,word,tarnish,yes,371.729564853
2,27,word,which,yes,417.245533783
2,28,word,smarties,yes,428.714541718
2,29,word,graze,yes,320.251308847
2,30,word,hostility,yes,431.809720118
2,31,word,liverpool,yes,611.277886666
2,32,word,adventurer,yes,599.322236609
2,33,word,exhaustion,yes,611.28130788
2,34,word,insect,yes,599.32993399
2,35,word,patient,yes,403.321080375
2,36,word,against,yes,431.472748052
2,37,nonword,teigged,no,602.954801638
2,38,word,twix,no,438.975640573
2,39,word,ikea,yes,433.780519292
2,40,word,turn,yes,412.577821407
2,41,word,ability,yes,376.748788636
2,42,word,essay,yes,462.271154393
2,43,word,gratitude,yes,392.420533579
2,44,nonword,bloage,yes,381.258278154
2,45,nonword,scruilds,no,850.72813835
2,46,nonword,garphed,yes,676.539478824
2,47,word,medicine,yes,517.859494779
2,48,word,harbour,yes,461.254823022
2,49,word,brutality,yes,695.437256247
2,50,word,candle,yes,663.989424706
2,51,nonword,skups,no,729.946911335
2,52,word,pond,yes,569.159857463
2,53,word,modern,yes,590.525909327
2,54,word,cathedral,yes,507.20583275
2,55,nonword,gnuicked,no,675.254880916
2,56,word,andrex,yes,572.592007462
2,57,word,butler,yes,689.992399421
2,58,word,fell,yes,770.55255929
2,59,word,bush,yes,655.776097905
2,60,word,orchestra,yes,593.711460009
2,61,word,flood,yes,454.406773206
2,62,word,describe,yes,616.550266277
2,63,nonword,phlourche,no,643.875184935
2,64,word,jog,yes,478.54842199
