subject = 44; date = 2017_Feb_09_1412;gender = male;age =20; native language = English
taskOrder = [2, 1, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is the M25 longer or shorter than 600 miles?,shorter,5932.24333553
taskNr,trial,type,stimulus,response,RT
1,1,word,brutality,no,1223.86659798
1,2,word,fidgety,yes,1850.73326947
1,3,word,jog,yes,468.467497732
1,4,word,orchestra,yes,653.921613703
1,5,word,laundry,yes,536.575387698
1,6,nonword,teigged,no,831.268740818
1,7,nonword,phlourche,no,1083.14104285
1,8,nonword,scruilds,no,780.120614218
1,9,word,liverpool,yes,585.304845357
1,10,nonword,thalck,no,742.677994771
1,11,word,modern,yes,597.250516992
1,12,nonword,semmed,no,937.926239334
1,13,word,dreamer,yes,1120.31311565
1,14,word,candle,yes,623.264040332
1,15,word,incident,yes,627.276055049
1,16,word,graze,yes,735.331614735
1,17,word,cathedral,yes,813.836019719
1,18,word,farmyard,yes,657.695581671
1,19,word,gratitude,yes,612.349524396
1,20,word,cube,yes,544.355098624
1,21,nonword,skups,no,727.758876747
1,22,word,hostility,yes,534.998862538
1,23,word,heineken,yes,757.735379739
1,24,word,cambridge,yes,548.299832968
1,25,word,exhaustion,yes,555.042970926
1,26,nonword,tomps,no,569.093717495
1,27,word,fell,yes,462.465012912
1,28,nonword,drufe,no,560.552827083
1,29,word,twix,yes,878.631211119
1,30,nonword,gnuicked,no,736.441739369
1,31,word,water,yes,534.998862538
1,32,nonword,ghroil,no,605.756911915
1,33,word,against,yes,473.718495807
1,34,word,ability,yes,547.197120497
1,35,word,always,yes,529.91920081
1,36,word,hood,yes,458.069557557
1,37,nonword,garphed,no,812.126929406
1,38,word,gorilla,yes,543.979925336
1,39,nonword,bloage,no,638.76444893
1,40,word,kid,yes,410.051104613
1,41,word,note,yes,606.905522989
1,42,word,which,yes,490.922292927
1,43,word,kenco,no,468.387673376
1,44,nonword,squarl,no,773.803394521
1,45,word,tarnish,yes,699.694729876
1,46,word,harbour,yes,508.312821388
1,47,word,insect,no,604.441810166
1,48,nonword,skrife,no,744.403050048
1,49,word,dependable,yes,702.972077997
1,50,word,smarties,yes,919.570979895
1,51,word,describe,yes,670.669558458
1,52,word,pond,yes,472.681353102
1,53,word,bush,yes,922.07374936
1,54,word,lamp,yes,897.839162499
1,55,word,actual,yes,514.312170213
1,56,word,tesco,yes,627.065091394
1,57,word,raspberry,yes,502.383033512
1,58,word,waitrose ,yes,559.209217085
1,59,word,medicine,yes,493.90058592
1,60,word,part,yes,454.683591612
1,61,word,turn,yes,457.487697247
1,62,word,flood,yes,435.620749136
1,63,word,andrex,yes,711.094747297
1,64,word,patient,yes,463.023496093
1,65,word,essay,yes,489.847233752
1,66,word,evidence,yes,1290.55618541
1,67,word,ikea,yes,474.788423395
1,68,word,butler,yes,540.162909543
1,69,word,adventurer,yes,506.922457134
1,70,word,merry,yes,459.676302038
taskNr,question,response,RT
1,How long is the M25?,400,11444.0724072
taskNr,trial,stimulus,response,RT
1,1,dwkn,dwkn,3386.09362114
1,2,hlgxs,hgxs,4486.81078339
1,3,grvlzd,grvdx,8072.94323295
1,4,gzwfcmx,gfwzd,5387.51249388
taskNr,question,response,RT
2,Is Big Ben taller or shorter than 15 meters high?,taller,4024.41846742
taskNr,trial,type,stimulus,response,RT
2,1,nonword,phroarlte,no,605.360357324
2,2,word,cabbage,yes,441.418542061
2,3,word,land,yes,452.220734209
2,4,word,hold,yes,526.355056325
2,5,word,butterfly,yes,437.778564636
2,6,word,gracious,yes,584.563336568
2,7,word,mercy,yes,389.26805323
2,8,word,lantern,yes,530.10593215
2,9,nonword,vourque,yes,345.499376534
2,10,word,nescafe,yes,648.386670044
2,11,word,ornament,yes,515.060805948
2,12,word,noun,yes,747.122484958
2,13,word,abandon,yes,425.668113166
2,14,word,robot,yes,365.221052896
2,15,word,asda,yes,570.741799427
2,16,word,twin,yes,416.088084923
2,17,nonword,skreets,no,835.574394092
2,18,word,eternal,yes,654.050187673
2,19,word,advantage,yes,432.045771042
2,20,word,kick,yes,402.878626948
2,21,word,cure,yes,439.062591642
2,22,nonword,quoud,no,681.836660486
2,23,nonword,brule,yes,499.158141203
2,24,word,inferno,yes,443.231403595
2,25,word,infant,yes,798.037126195
2,26,word,where,yes,594.566147542
2,27,word,whisky,yes,615.276216995
2,28,word,capacity,yes,650.586678414
2,29,nonword,spleace,no,748.518265784
2,30,word,expression,yes,547.127559548
2,31,word,pony,yes,433.867470361
2,32,word,hoover,yes,684.664713219
2,33,word,jaw,yes,461.269362131
2,34,word,pathetic,yes,559.405641397
2,35,word,favourite,yes,493.484645616
2,36,word,gravity,yes,702.220591716
2,37,word,errand,yes,734.171885299
2,38,word,desire,yes,516.704896698
2,39,word,brim,yes,476.145432563
2,40,word,doorway,yes,453.60625186
2,41,word,accurate,yes,591.743511613
2,42,word,absolute,yes,348.426069133
2,43,word,path,yes,362.603678601
2,44,word,ducati,yes,896.81769954
2,45,word,haddock,yes,713.272803929
2,46,word,mechanic,yes,497.212714516
2,47,word,aldi,yes,434.004596667
2,48,word,carlsberg,yes,644.793446641
2,49,word,kleenex,yes,719.459169079
2,50,nonword,thrauphth,no,758.686711779
2,51,word,feet,yes,724.546527956
2,52,word,flock,yes,715.820617042
2,53,nonword,swawte,no,691.073445603
2,54,nonword,duntz,yes,563.703312306
2,55,word,detective,yes,561.737644486
2,56,word,turnip,yes,639.826393919
2,57,word,horizontal,yes,482.460371684
2,58,word,butcher,yes,459.22130486
2,59,nonword,furge,yes,453.341122018
2,60,nonword,wrarve,no,799.464266514
2,61,word,oxford,yes,451.340673724
2,62,word,fantasy,yes,693.453057902
2,63,word,moment,yes,478.077745298
2,64,word,advice,yes,431.5214979
2,65,nonword,flewd,no,611.003063619
2,66,nonword,bleafs,yes,519.032053417
2,67,nonword,lawpth,no,678.417909658
2,68,word,snickers,yes,575.702580158
2,69,word,graduate,yes,629.040166736
2,70,word,manchester,yes,520.411299309
taskNr,question,response,RT
2,How tall is Big Ben?,40,7557.53804347
taskNr,trial,stimulus,response,RT
2,1,wtvc,wtvc,2752.33414117
2,2,zmjdg,zmjdg,4570.31873171
2,3,bfdcwk,bfdcwk,8339.80991598
2,4,ktcdhxg,ktcdhxg,6238.28852642
taskNr,trial,type,stimulus,response,RT
3,1,practice,absorb,yes,497.611549683
3,2,practice,sought,yes,546.404581517
3,3,practice,dentist,yes,417.110403068
3,4,practice,glasgow,yes,364.63320558
3,5,practice,chase,yes,298.847625498
3,6,practice,festival,yes,363.049553242
3,7,practice,cabinet,yes,265.28930245
3,8,practice,woned,yes,298.90093673
3,9,practice,jenths,no,539.137170184
3,10,practice,france,yes,409.901434556
3,11,neutral,land,yes,686.019156594
3,12,neutral,trunk,yes,702.652211534
3,13,neutral,predator,yes,486.587561201
3,14,neutral,table,yes,319.372389
3,15,neutral,horse,yes,478.926161071
3,16,neutral,boldly,yes,496.359452372
3,17,neutral,arm,yes,465.15280311
3,18,neutral,dexterity,yes,507.28565664
3,19,neutral,pencil,yes,483.400014928
3,20,neutral,equipment,yes,652.139256708
3,21,winter,freezing,yes,342.124813935
