subject = 68; date = 2017_Feb_09_1515;gender = male;age =19; native language = other
taskOrder = [1, 2, 3, 4, 5]; responses (Q/blue,P/yellow) = ['no', 'yes']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,taller,9044.68844831
taskNr,trial,type,stimulus,response,RT
1,1,word,cabbage,yes,2562.03764025
1,2,word,aldi,no,678.623080486
1,3,word,moment,yes,616.613806458
1,4,word,brim,no,636.652093846
1,5,word,hoover,yes,767.347125104
1,6,word,where,yes,1324.57361487
1,7,nonword,lawpth,no,811.349365627
1,8,word,mechanic,yes,631.246819627
1,9,word,land,yes,539.300136734
1,10,word,eternal,yes,1442.02344283
1,11,word,pony,yes,524.058175273
1,12,nonword,flewd,no,916.1563823
1,13,word,horizontal,yes,563.290318241
1,14,word,ornament,yes,753.404025687
1,15,word,absolute,yes,559.298511595
1,16,word,ducati,no,645.35327442
1,17,word,oxford,yes,520.074350992
1,18,word,capacity,yes,543.467557523
1,19,word,butcher,yes,782.874745084
1,20,nonword,bleafs,no,659.471417777
1,21,word,lantern,yes,485.457502538
1,22,nonword,spleace,no,782.238713
1,23,word,turnip,yes,610.807982972
1,24,word,abandon,yes,1102.79600369
1,25,word,asda,no,702.470717952
1,26,word,errand,no,486.446188996
1,27,word,kleenex,no,551.910733106
1,28,nonword,phroarlte,no,590.682173613
1,29,nonword,furge,yes,708.09465507
1,30,word,mercy,yes,508.017396089
1,31,nonword,quoud,no,700.834310846
1,32,word,noun,yes,524.75664136
1,33,word,flock,yes,564.180934103
1,34,nonword,brule,no,906.247567851
1,35,word,hold,yes,682.760852156
1,36,word,robot,yes,444.091188256
1,37,word,feet,yes,478.919002227
1,38,word,cure,yes,448.409706121
1,39,word,graduate,yes,531.903235242
1,40,word,twin,yes,538.653271273
1,41,word,doorway,yes,569.414015161
1,42,nonword,skreets,no,814.767289674
1,43,word,detective,yes,658.695407445
1,44,word,butterfly,yes,653.35655841
1,45,nonword,wrarve,no,776.019796496
1,46,word,gravity,yes,957.943201996
1,47,word,advantage,yes,1019.68164183
1,48,word,haddock,no,1454.71557439
1,49,word,desire,yes,552.782533225
1,50,word,manchester,yes,614.85623708
1,51,word,favourite,yes,1386.85514801
1,52,word,carlsberg,no,903.644996462
1,53,nonword,duntz,no,943.464991869
1,54,word,advice,yes,709.896413144
1,55,word,fantasy,yes,533.87718671
1,56,nonword,thrauphth,no,604.582224507
1,57,word,infant,yes,472.645063652
1,58,word,whisky,yes,530.80621548
1,59,word,jaw,yes,522.901856806
1,60,word,inferno,yes,522.335671587
1,61,word,expression,yes,489.777731011
1,62,word,pathetic,yes,995.24843297
1,63,word,accurate,yes,543.682229239
1,64,word,path,yes,550.426563248
1,65,word,kick,yes,748.467436526
1,66,nonword,swawte,no,779.061974026
1,67,word,nescafe,yes,760.298316367
1,68,word,gracious,yes,542.907359311
1,69,word,snickers,yes,614.311433397
1,70,nonword,vourque,no,627.061152831
taskNr,question,response,RT
1,How tall is Big Ben?,200,18926.2989692
taskNr,trial,stimulus,response,RT
