subject = 90; date = 2017_Feb_09_1515;gender = female;age =19; native language = other
taskOrder = [1, 2, 3, 4, 5]; responses (Q/blue,P/yellow) = ['yes', 'no']
taskNr,question,response,RT
1,Is Big Ben taller or shorter than 15 meters high?,taller,7822.72614016
taskNr,trial,type,stimulus,response,RT
1,1,word,ducati,no,764.912133658
1,2,word,eternal,no,786.750288084
1,3,word,capacity,yes,775.251060943
1,4,nonword,flewd,no,964.434671696
1,5,nonword,swawte,no,610.838854031
1,6,word,hoover,yes,647.513451782
1,7,word,carlsberg,no,818.153931599
1,8,nonword,skreets,no,813.952904951
1,9,word,advantage,yes,649.804117449
1,10,word,desire,yes,579.765625123
1,11,word,infant,no,1209.07519826
1,12,word,whisky,yes,652.609078155
1,13,word,advice,yes,550.534906768
1,14,word,pony,yes,660.583502526
1,15,word,twin,yes,439.243336252
1,16,word,robot,yes,618.004774617
1,17,word,kick,yes,982.050988197
1,18,word,favourite,yes,1315.00772298
1,19,nonword,furge,no,634.472479796
1,20,word,gracious,no,829.727566161
1,21,nonword,bleafs,no,1185.58269003
1,22,nonword,brule,no,565.803255333
1,23,word,doorway,yes,995.122464374
1,24,word,where,yes,559.494873291
1,25,word,errand,no,573.53336105
1,26,word,mercy,yes,634.932608533
1,27,word,hold,yes,525.515193091
1,28,word,gravity,yes,597.590339457
1,29,word,inferno,no,722.261564079
1,30,nonword,lawpth,no,626.181324929
1,31,word,lantern,no,661.461567288
1,32,word,absolute,yes,591.445881859
1,33,word,feet,yes,1356.07720584
1,34,word,cabbage,yes,1050.15317668
1,35,word,turnip,no,612.476957933
1,36,nonword,quoud,no,489.166448577
1,37,word,aldi,no,433.921066535
1,38,word,land,yes,580.712395589
1,39,word,asda,no,482.769119713
1,40,word,jaw,no,508.212756235
1,41,nonword,phroarlte,no,508.257514724
1,42,word,horizontal,yes,860.293912207
1,43,nonword,thrauphth,no,902.11060537
1,44,word,abandon,yes,894.532450475
1,45,nonword,spleace,no,798.97021252
1,46,word,noun,yes,523.494503825
1,47,nonword,wrarve,no,491.665512076
1,48,word,flock,yes,604.32093381
1,49,nonword,duntz,no,536.314534198
1,50,word,graduate,yes,935.016651871
1,51,word,pathetic,yes,1037.40812393
1,52,word,path,yes,455.734703573
1,53,word,butcher,no,529.871876672
1,54,word,fantasy,yes,633.259439055
